minutes,both,half
382, 22996,4736
383, 23056,4731
384, 23098,4732
385, 23162,4718
386, 23205,4718
387, 23252,4719
388, 23308,4711
389, 23357,4709
390, 23393,4715
391, 23440,4732
392, 23489,4736
393, 23544,4718
394, 23589,4726
395, 23641,4716
396, 23689,4717
397, 23732,4705
398, 23787,4708
399, 23838,4703
400, 23877,4707
401, 23932,4705
402, 23973,4717
403, 24018,4722
404, 24047,4737
405, 24090,4756
406, 24135,4755
407, 24172,4772
408, 24215,4768
409, 24256,4768
410, 24301,4770
411, 24340,4780
412, 24380,4796
413, 24424,4811
414, 24459,4810
415, 24504,4815
416, 24560,4806
417, 24593,4832
417, 24593,4832
418, 24626,4843
419, 24665,4838
420, 24704,4841
421, 24739,4849
422, 24788,4843
423, 24832,4854
424, 24869,4864
425, 24895,4891
426, 24936,4898
427, 24991,4890
428, 25031,4887
429, 25074,4891
430, 25123,4886
431, 25156,4910
432, 25197,4914
433, 25239,4916
434, 25274,4920
435, 25321,4911
436, 25372,4901
437, 25410,4908
438, 25453,4911
439, 25494,4904
440, 25534,4901
441, 25577,4904
442, 25621,4906
443, 25667,4909
444, 25716,4912
445, 25751,4922
446, 25790,4936
446, 25790,4938
447, 25830,4943
448, 25873,4949
449, 25913,4956
450, 25961,4952
451, 25994,4963
452, 26040,4958
453, 26092,4943
454, 26135,4956
455, 26174,4962
456, 26215,4973
457, 26262,4978
458, 26299,4983
459, 26339,4978
460, 26392,4960
461, 26430,4962
462, 26478,4952
463, 26513,4961
464, 26567,4948
465, 26604,4961
466, 26635,4981
467, 26680,4985
468, 26715,4990
469, 26750,4984
470, 26793,4984
471, 26826,4991
472, 26874,4985
473, 26905,4991
474, 26947,4992
475, 26990,4981
476, 27029,4996
477, 27059,5001
478, 27094,5007
479, 27133,5002
480, 27179,4997
481, 27220,4981
482, 27267,4971
483, 27303,4981
484, 27346,4986
485, 27390,4986
486, 27433,4984
487, 27484,4967
488, 27526,4962
489, 27569,4954
490, 27610,4956
491, 27652,4953
492, 27678,4955
493, 27712,4967
494, 27746,4981
495, 27786,4982
496, 27821,4993
497, 27853,5005
498, 27888,5013
499, 27925,5008
500, 27958,5011
501, 27995,5025
502, 28037,5029
503, 28069,5035
504, 28112,5024
505, 28141,5033
506, 28180,5035
507, 28228,5031
508, 28266,5043
509, 28310,5045
510, 28345,5058
511, 28400,5043
512, 28442,5041
513, 28486,5036
514, 28514,5045
515, 28554,5050
516, 28585,5057
517, 28620,5067
518, 28656,5061
519, 28690,5070
520, 28733,5070
521, 28777,5068
522, 28823,5072
523, 28860,5074
524, 28900,5072
525, 28942,5078
526, 28974,5086
527, 29018,5085
528, 29057,5084
529, 29081,5096
530, 29119,5107
531, 29162,5112
532, 29206,5108
533, 29234,5118
534, 29268,5125
535, 29306,5128
536, 29339,5127
537, 29370,5131
538, 29405,5126
539, 29437,5138
540, 29482,5130
541, 29532,5111
542, 29576,5109
543, 29623,5096
544, 29664,5091
545, 29707,5089
546, 29743,5091
547, 29787,5091
548, 29832,5087
549, 29876,5075
550, 29919,5075
551, 29953,5081
552, 29988,5072
553, 30032,5059
554, 30071,5074
555, 30120,5073
556, 30159,5071
557, 30188,5089
558, 30227,5088
559, 30272,5072
560, 30315,5080
561, 30349,5081
562, 30390,5077
563, 30427,5077
564, 30467,5074
565, 30498,5073
566, 30539,5076
567, 30575,5085
568, 30616,5087
569, 30660,5096
570, 30698,5103
571, 30728,5107
572, 30760,5101
573, 30801,5107
574, 30840,5110
575, 30877,5107
576, 30925,5100
577, 30951,5104
578, 30992,5103
579, 31024,5113
580, 31058,5110
581, 31102,5107
582, 31132,5114
583, 31160,5127
584, 31192,5133
585, 31232,5134
586, 31276,5127
587, 31322,5115
588, 31365,5105
589, 31387,5121
590, 31414,5132
591, 31452,5130
592, 31485,5139
593, 31517,5144
594, 31561,5143
595, 31600,5152
595, 31600,5153
596, 31640,5155
597, 31680,5143
598, 31711,5159
599, 31753,5154
600, 31792,5156
601, 31826,5156
602, 31864,5143
603, 31899,5143
604, 31940,5149
605, 31974,5156
606, 32011,5154
607, 32052,5151
608, 32080,5156
609, 32115,5154
610, 32153,5164
611, 32192,5173
612, 32227,5173
613, 32257,5171
614, 32291,5180
615, 32329,5175
616, 32373,5161
616, 32374,5161
617, 32405,5159
618, 32448,5154
619, 32487,5145
620, 32507,5157
621, 32543,5148
622, 32568,5153
623, 32604,5159
624, 32644,5157
625, 32680,5167
626, 32711,5163
627, 32745,5172
628, 32781,5175
629, 32819,5175
630, 32853,5167
631, 32891,5162
632, 32934,5153
633, 32966,5161
634, 33010,5149
635, 33045,5143
636, 33079,5144
637, 33122,5139
638, 33152,5142
639, 33199,5129
640, 33230,5132
641, 33262,5133
642, 33292,5141
643, 33321,5135
644, 33361,5133
645, 33393,5131
646, 33426,5134
647, 33454,5136
648, 33489,5134
649, 33523,5134
650, 33553,5137
651, 33585,5140
652, 33622,5132
653, 33639,5138
654, 33682,5136
655, 33712,5141
656, 33745,5137
657, 33781,5144
658, 33817,5140
659, 33853,5143
660, 33890,5142
661, 33918,5158
662, 33945,5163
663, 33985,5148
664, 34016,5144
665, 34053,5136
666, 34078,5137
667, 34112,5135
668, 34150,5137
669, 34181,5136
670, 34215,5134
671, 34245,5150
672, 34283,5136
673, 34307,5146
674, 34348,5151
675, 34379,5144
676, 34410,5151
677, 34442,5151
678, 34471,5157
679, 34507,5161
680, 34551,5156
681, 34579,5153
682, 34603,5152
683, 34643,5146
684, 34680,5139
685, 34720,5128
686, 34743,5140
687, 34773,5128
688, 34804,5119
689, 34838,5118
690, 34872,5124
691, 34908,5117
692, 34930,5137
693, 34952,5149
694, 34994,5144
695, 35026,5136
696, 35058,5133
697, 35108,5121
698, 35140,5120
699, 35169,5123
700, 35206,5114
701, 35228,5123
702, 35262,5135
702, 35262,5135
703, 35289,5144
704, 35323,5146
705, 35340,5157
706, 35373,5154
707, 35410,5159
708, 35442,5166
709, 35479,5159
710, 35508,5160
711, 35551,5153
712, 35574,5163
713, 35602,5162
714, 35644,5154
715, 35680,5143
716, 35711,5140
716, 35712,5139
717, 35740,5138
718, 35763,5145
719, 35785,5152
720, 35810,5157
721, 35841,5155
722, 35873,5154
723, 35896,5174
724, 35919,5177
725, 35953,5182
726, 35978,5171
727, 36016,5171
728, 36044,5178
729, 36069,5189
730, 36107,5187
731, 36135,5176
732, 36166,5168
733, 36200,5161
734, 36230,5153
735, 36258,5153
736, 36287,5147
737, 36318,5145
738, 36362,5129
739, 36404,5108
740, 36430,5111
741, 36460,5110
742, 36501,5094
743, 36531,5102
744, 36569,5088
745, 36596,5091
746, 36622,5085
747, 36650,5095
748, 36674,5104
749, 36703,5106
750, 36744,5092
751, 36768,5101
752, 36797,5104
753, 36828,5102
754, 36855,5106
755, 36886,5107
756, 36916,5107
757, 36941,5121
758, 36973,5126
759, 37001,5125
760, 37028,5134
761, 37056,5130
762, 37089,5126
763, 37122,5132
764, 37150,5135
765, 37181,5125
766, 37210,5120
767, 37239,5113
768, 37275,5106
769, 37305,5101
770, 37336,5098
771, 37362,5105
772, 37403,5093
773, 37435,5087
774, 37458,5089
775, 37494,5077
776, 37535,5061
777, 37571,5043
778, 37590,5038
779, 37616,5036
780, 37637,5041
781, 37666,5034
782, 37692,5041
783, 37724,5036
784, 37763,5022
785, 37792,5015
786, 37812,5022
787, 37831,5029
788, 37851,5029
789, 37879,5028
790, 37903,5026
791, 37932,5017
792, 37952,5026
793, 37980,5019
794, 38005,5029
795, 38033,5023
796, 38056,5028
797, 38079,5031
798, 38104,5039
799, 38122,5045
800, 38145,5038
801, 38166,5057
802, 38189,5061
803, 38222,5057
804, 38248,5059
805, 38271,5058
806, 38303,5040
807, 38336,5038
808, 38361,5032
809, 38382,5036
810, 38403,5031
811, 38435,5030
812, 38457,5038
813, 38479,5043
814, 38504,5045
815, 38532,5045
816, 38552,5052
817, 38578,5059
818, 38596,5066
819, 38630,5053
820, 38658,5055
821, 38680,5058
822, 38703,5058
823, 38725,5061
824, 38750,5058
825, 38776,5056
826, 38804,5046
827, 38839,5043
828, 38867,5044
829, 38892,5039
830, 38912,5037
831, 38932,5035
832, 38952,5045
833, 38979,5045
834, 39013,5028
835, 39040,5033
836, 39065,5034
837, 39099,5019
838, 39124,5009
839, 39152,5003
840, 39188,5002
841, 39211,4998
842, 39228,5014
843, 39249,5010
844, 39272,5010
845, 39291,5011
846, 39306,5018
847, 39328,5027
848, 39358,5026
849, 39385,5023
850, 39405,5023
851, 39436,5016
852, 39461,5019
853, 39486,5016
854, 39514,5006
855, 39531,5009
856, 39562,5010
857, 39591,5007
858, 39622,4992
859, 39647,4990
860, 39663,4994
861, 39676,4998
862, 39704,4999
863, 39722,5008
864, 39743,5012
865, 39776,4998
866, 39798,4996
867, 39826,4991
868, 39849,4987
869, 39872,4984
870, 39894,4983
871, 39910,4992
872, 39934,4983
873, 39956,4978
874, 39987,4977
875, 40011,4965
876, 40035,4973
877, 40060,4969
878, 40084,4969
879, 40104,4968
880, 40138,4955
881, 40159,4954
882, 40185,4951
883, 40210,4946
884, 40236,4941
885, 40258,4936
886, 40282,4935
887, 40315,4930
888, 40342,4921
889, 40363,4927
890, 40385,4922
891, 40406,4926
892, 40424,4936
893, 40447,4936
894, 40473,4929
895, 40496,4926
896, 40526,4919
897, 40556,4914
898, 40583,4911
899, 40605,4899
900, 40634,4892
901, 40658,4879
902, 40678,4884
903, 40703,4883
904, 40727,4881
905, 40752,4881
906, 40772,4885
907, 40797,4877
908, 40827,4866
909, 40854,4860
910, 40885,4847
911, 40902,4850
912, 40921,4853
913, 40945,4854
914, 40974,4836
915, 40993,4841
916, 41016,4832
917, 41041,4833
918, 41060,4834
919, 41081,4834
919, 41081,4834
920, 41100,4838
921, 41124,4831
922, 41145,4828
923, 41167,4823
924, 41189,4827
925, 41213,4826
926, 41236,4834
927, 41264,4830
928, 41287,4820
929, 41315,4813
930, 41345,4807
931, 41365,4817
932, 41391,4816
933, 41413,4811
934, 41430,4818
935, 41456,4818
936, 41480,4812
937, 41504,4812
938, 41529,4805
939, 41558,4788
940, 41580,4783
941, 41604,4781
942, 41631,4772
943, 41649,4772
944, 41670,4773
945, 41690,4771
946, 41711,4769
947, 41733,4768
948, 41757,4772
949, 41780,4763
950, 41797,4769
951, 41819,4765
952, 41842,4756
953, 41866,4756
954, 41891,4758
955, 41916,4749
956, 41948,4738
957, 41963,4741
958, 41981,4744
959, 42006,4740
960, 42026,4742
961, 42044,4753
962, 42059,4764
963, 42078,4766
964, 42093,4770
965, 42117,4765
966, 42140,4762
967, 42164,4759
968, 42184,4752
969, 42213,4743
970, 42236,4736
971, 42261,4736
972, 42283,4738
973, 42309,4733
974, 42327,4726
975, 42348,4721
976, 42377,4714
976, 42377,4714
977, 42405,4702
978, 42431,4698
979, 42455,4707
980, 42480,4700
981, 42508,4699
982, 42536,4694
983, 42562,4688
984, 42590,4684
985, 42609,4688
986, 42628,4687
987, 42650,4688
988, 42674,4688
989, 42698,4695
990, 42719,4704
991, 42744,4700
992, 42760,4708
993, 42781,4711
994, 42801,4712
995, 42828,4712
996, 42846,4711
997, 42870,4713
998, 42899,4713
999, 42923,4707
1000, 42948,4703
1001, 42970,4705
1002, 42987,4709
1003, 43002,4715
1004, 43033,4701
1005, 43055,4697
1006, 43085,4692
1007, 43112,4684
1008, 43143,4678
1009, 43170,4667
1009, 43171,4666
1010, 43192,4666
1011, 43202,4687
1012, 43227,4677
1013, 43247,4676
1014, 43265,4682
1015, 43298,4672
1016, 43326,4657
1017, 43352,4651
1018, 43378,4656
1019, 43407,4649
1020, 43436,4642
1021, 43469,4638
1022, 43489,4647
1023, 43513,4638
1024, 43530,4635
1025, 43552,4632
1026, 43573,4628
1027, 43601,4617
1028, 43624,4607
1029, 43644,4603
1030, 43663,4600
1031, 43688,4595
1032, 43710,4587
1033, 43732,4577
1034, 43755,4573
1035, 43780,4570
1036, 43798,4571
1037, 43821,4569
1038, 43838,4573
1039, 43860,4571
1040, 43885,4566
1041, 43911,4561
1042, 43932,4553
1043, 43961,4541
1044, 43989,4531
1045, 44010,4537
1046, 44027,4540
1047, 44050,4536
1048, 44074,4524
1049, 44095,4520
1050, 44126,4511
1051, 44140,4513
1052, 44160,4510
1053, 44181,4510
1054, 44206,4499
1055, 44225,4496
1056, 44251,4487
1057, 44277,4485
1058, 44299,4485
1059, 44316,4482
1060, 44339,4474
1061, 44366,4464
1062, 44388,4459
1063, 44400,4467
1064, 44419,4466
1065, 44438,4467
1066, 44453,4465
1067, 44481,4453
1068, 44502,4453
1069, 44523,4452
1070, 44542,4448
1071, 44565,4445
1072, 44591,4440
1073, 44609,4449
1074, 44636,4439
1075, 44649,4445
1076, 44673,4437
1077, 44698,4437
1078, 44717,4437
1079, 44741,4420
1080, 44756,4419
1081, 44779,4414
1082, 44792,4416
1083, 44814,4414
1084, 44829,4417
1085, 44849,4410
1086, 44869,4406
1087, 44889,4402
1088, 44899,4412
1089, 44916,4412
1090, 44933,4413
1091, 44946,4415
1092, 44965,4404
1093, 44984,4400
1094, 44998,4399
1095, 45019,4397
1096, 45042,4389
1097, 45060,4377
1098, 45078,4374
1099, 45093,4374
1100, 45100,4376
1101, 45118,4372
1102, 45141,4359
1103, 45163,4345
1104, 45182,4340
1105, 45200,4332
1106, 45222,4318
1107, 45238,4313
1108, 45262,4305
1109, 45276,4302
1110, 45290,4301
1111, 45305,4298
1112, 45321,4291
1113, 45338,4286
1113, 45338,4286
1114, 45353,4282
1115, 45368,4280
1116, 45385,4275
1117, 45402,4277
1118, 45422,4272
1119, 45438,4269
1120, 45450,4268
1121, 45467,4264
1122, 45483,4265
1123, 45499,4266
1124, 45513,4270
1125, 45526,4266
1126, 45540,4272
1127, 45554,4264
1128, 45566,4263
1129, 45580,4269
1129, 45580,4269
1130, 45596,4269
1131, 45615,4263
1132, 45625,4267
1133, 45641,4263
1134, 45653,4268
1135, 45667,4262
1136, 45684,4260
1137, 45699,4257
1138, 45710,4260
1139, 45722,4258
1140, 45735,4254
1141, 45749,4249
1142, 45758,4252
1143, 45773,4248
1144, 45789,4241
1145, 45808,4234
1146, 45826,4228
1147, 45837,4231
1148, 45847,4231
1149, 45856,4232
1149, 45856,4232
1150, 45873,4224
1151, 45880,4224
1152, 45896,4223
1153, 45915,4211
1154, 45932,4206
1155, 45944,4202
1156, 45967,4189
1157, 45976,4196
1158, 45986,4197
1159, 45997,4205
1160, 46014,4200
1161, 46018,4203
1162, 46030,4198
1163, 46046,4196
1164, 46059,4195
1165, 46077,4190
1166, 46085,4189
1167, 46097,4185
1168, 46112,4176
1169, 46117,4179
1170, 46126,4181
1171, 46135,4179
1172, 46145,4178
1173, 46155,4180
1174, 46172,4170
1175, 46181,4172
1176, 46192,4166
1177, 46203,4169
1178, 46214,4172
1179, 46221,4174
1180, 46233,4176
1181, 46250,4170
1182, 46264,4171
1183, 46276,4164
1184, 46288,4164
1185, 46298,4163
1186, 46314,4156
1187, 46325,4154
1188, 46336,4159
1189, 46350,4158
1190, 46358,4159
1191, 46373,4157
1192, 46387,4155
1193, 46398,4159
1194, 46400,4167
1195, 46412,4162
1196, 46425,4163
1197, 46433,4158
1198, 46442,4155
1199, 46448,4157
1200, 46458,4159
1201, 46473,4155
1202, 46479,4152
1203, 46487,4149
1204, 46502,4143
1205, 46520,4133
1206, 46526,4134
1207, 46538,4126
1208, 46548,4124
1209, 46558,4121
1210, 46568,4120
1211, 46578,4122
1212, 46585,4122
1213, 46594,4120
1214, 46606,4117
1215, 46615,4118
1216, 46623,4119
1217, 46638,4111
1218, 46657,4103
1219, 46670,4097
1220, 46679,4098
1221, 46687,4093
1222, 46695,4095
1223, 46704,4089
1224, 46711,4094
1225, 46721,4089
1226, 46732,4088
1227, 46739,4089
1228, 46750,4086
1229, 46760,4081
1230, 46764,4080
1231, 46774,4078
1232, 46779,4078
1233, 46787,4081
1234, 46797,4077
1235, 46804,4076
1236, 46811,4078
1237, 46816,4081
1238, 46828,4075
1239, 46837,4076
1240, 46847,4070
1241, 46855,4066
1242, 46863,4063
1243, 46872,4059
1244, 46880,4059
1245, 46888,4059
1246, 46898,4057
1247, 46907,4054
1248, 46918,4044
1249, 46927,4047
1250, 46932,4049
1251, 46937,4055
1252, 46941,4055
1253, 46950,4054
1254, 46958,4055
1255, 46960,4062
1256, 46967,4059
1257, 46971,4060
1258, 46980,4061
1259, 46988,4062
1260, 47000,4060
1261, 47008,4057
1262, 47014,4057
1263, 47023,4054
1264, 47031,4052
1265, 47036,4054
1266, 47048,4052
1267, 47056,4052
1268, 47067,4045
1269, 47077,4041
1270, 47088,4035
1271, 47098,4032
1272, 47102,4033
1273, 47108,4033
1274, 47117,4029
1275, 47122,4028
1276, 47129,4028
1277, 47136,4028
1278, 47141,4024
1279, 47148,4026
1280, 47153,4024
1281, 47160,4021
1282, 47171,4012
1283, 47180,4009
1284, 47186,4009
1285, 47193,4008
1286, 47197,4011
1287, 47199,4021
1288, 47204,4022
1289, 47215,4016
1290, 47218,4018
1291, 47226,4015
1292, 47233,4012
1293, 47238,4015
1294, 47245,4010
1295, 47247,4013
1296, 47250,4020
1297, 47256,4023
1298, 47261,4022
1299, 47272,4020
1300, 47276,4019
1301, 47288,4022
1302, 47299,4020
1303, 47304,4025
1304, 47310,4026
1305, 47314,4030
1306, 47321,4033
1307, 47330,4028
1308, 47340,4025
1308, 47340,4025
1309, 47344,4025
1310, 47350,4023
1311, 47355,4024
1312, 47357,4033
1313, 47364,4034
1314, 47372,4031
1315, 47383,4025
1316, 47387,4030
1317, 47395,4030
1318, 47403,4026
1319, 47410,4024
1320, 47420,4019
1321, 47427,4019
1322, 47435,4017
1323, 47439,4024
1324, 47442,4028
1325, 47452,4028
1326, 47459,4024
1327, 47465,4022
1328, 47471,4022
1329, 47481,4014
1330, 47490,4015
1331, 47498,4011
1332, 47502,4016
1333, 47508,4018
1334, 47513,4022
1335, 47517,4027
1336, 47520,4033
1337, 47528,4031
1338, 47530,4038
1338, 47530,4038
1339, 47538,4037
1340, 47550,4030
1341, 47557,4031
1342, 47562,4031
1343, 47572,4025
1344, 47587,4017
1345, 47592,4018
1346, 47597,4017
1347, 47609,4011
1348, 47617,4011
1349, 47625,4010
1350, 47635,4014
1351, 47643,4012
1352, 47650,4012
1353, 47655,4011
1354, 47663,4008
1355, 47671,4008
1356, 47675,4012
1357, 47687,4005
1358, 47694,4007
1359, 47700,4004
1360, 47713,3998
1361, 47716,4005
1362, 47725,4001
1363, 47734,3996
1364, 47739,3998
1365, 47750,3995
1366, 47756,3994
1367, 47759,3996
1368, 47762,4000
1369, 47767,3998
1370, 47775,3995
1371, 47785,3995
1372, 47790,3994
1373, 47799,3991
1374, 47806,3993
1375, 47810,3998
1376, 47817,3994
1377, 47824,3995
1378, 47829,3996
1379, 47844,3986
1380, 47847,3987
1381, 47854,3986
1382, 47858,3986
1383, 47868,3984
1384, 47875,3981
1385, 47881,3979
1386, 47890,3977
1387, 47892,3980
1388, 47898,3979
1389, 47904,3981
1390, 47915,3973
1391, 47920,3971
1392, 47927,3972
1393, 47932,3971
1394, 47936,3970
1395, 47942,3971
1396, 47953,3965
1397, 47958,3965
1398, 47965,3963
1399, 47973,3958
1400, 47979,3964
1401, 47988,3964
1402, 47995,3963
1403, 48004,3963
1404, 48012,3960
1405, 48016,3961
1406, 48023,3959
1407, 48026,3962
1408, 48033,3963
1409, 48042,3958
1410, 48047,3959
1411, 48050,3962
1412, 48053,3965
1413, 48061,3959
1414, 48066,3957
1415, 48073,3958
1416, 48077,3958
1417, 48083,3959
1418, 48090,3959
1419, 48095,3960
1420, 48103,3960
1421, 48108,3960
1422, 48115,3959
1423, 48121,3957
1424, 48128,3958
1425, 48135,3957
1426, 48143,3952
1427, 48147,3956
1428, 48154,3954
1429, 48159,3953
1430, 48170,3953
1431, 48176,3955
1432, 48184,3953
1433, 48188,3952
1434, 48191,3955
1435, 48197,3955
1436, 48204,3956
1437, 48212,3956
1438, 48216,3957
1439, 48228,3947
