minutes,both,half
117, 17368,2573
118, 17453,2574
119, 17530,2589
120, 17614,2595
121, 17687,2607
122, 17760,2617
123, 17834,2613
124, 17909,2619
125, 17975,2635
126, 18059,2632
127, 18143,2629
128, 18211,2628
129, 18298,2617
130, 18376,2603
131, 18477,2578
132, 18557,2584
133, 18619,2609
134, 18698,2608
135, 18774,2623
135, 18775,2624
136, 18860,2616
137, 18942,2618
138, 19028,2619
139, 19101,2624
140, 19166,2652
141, 19235,2679
142, 19313,2686
143, 19386,2702
144, 19461,2713
145, 19536,2718
146, 19623,2724
147, 19698,2741
148, 19760,2762
149, 19840,2782
150, 19911,2789
151, 19997,2793
152, 20087,2798
153, 20148,2822
154, 20217,2832
155, 20291,2847
156, 20375,2848
157, 20448,2854
158, 20537,2843
159, 20628,2837
160, 20690,2861
161, 20768,2863
162, 20836,2897
163, 20921,2913
164, 21006,2920
165, 21082,2932
166, 21156,2943
167, 21238,2948
168, 21304,2971
169, 21394,2957
170, 21473,2959
171, 21555,2977
172, 21646,2986
173, 21716,3018
174, 21789,3036
175, 21865,3041
176, 21936,3067
177, 22019,3066
178, 22089,3079
179, 22175,3098
180, 22253,3125
181, 22335,3128
182, 22416,3138
183, 22486,3157
184, 22572,3148
185, 22661,3152
186, 22753,3155
187, 22838,3158
188, 22930,3140
189, 22982,3178
190, 23049,3198
191, 23125,3203
192, 23204,3222
193, 23282,3235
194, 23352,3253
195, 23446,3259
196, 23528,3274
197, 23607,3292
198, 23689,3308
199, 23779,3314
200, 23864,3342
201, 23946,3380
202, 24028,3390
203, 24123,3399
204, 24201,3435
205, 24284,3461
206, 24368,3476
207, 24448,3492
208, 24542,3501
209, 24620,3527
210, 24699,3534
211, 24792,3526
212, 24900,3534
213, 24984,3541
214, 25060,3554
215, 25138,3570
216, 25220,3587
217, 25309,3600
218, 25391,3611
219, 25487,3636
220, 25583,3638
221, 25668,3648
222, 25766,3667
223, 25845,3675
224, 25922,3695
225, 26011,3724
226, 26093,3738
227, 26175,3747
227, 26176,3747
228, 26266,3788
229, 26361,3803
230, 26442,3838
231, 26522,3855
232, 26603,3867
233, 26697,3890
234, 26791,3888
235, 26876,3911
236, 26953,3929
237, 27047,3945
238, 27141,3958
239, 27223,3975
240, 27326,3989
241, 27410,3999
242, 27519,3992
243, 27618,3994
244, 27702,3996
245, 27810,3991
246, 27894,4005
247, 27989,4017
248, 28087,4036
249, 28177,4056
250, 28268,4080
251, 28343,4101
252, 28449,4100
253, 28525,4142
254, 28613,4142
255, 28717,4128
256, 28808,4152
257, 28904,4196
258, 28994,4203
259, 29091,4208
260, 29168,4234
261, 29255,4253
262, 29351,4257
263, 29443,4268
264, 29537,4289
265, 29638,4298
266, 29719,4321
267, 29797,4350
268, 29899,4341
269, 29984,4348
270, 30090,4352
271, 30185,4368
272, 30288,4380
273, 30381,4392
274, 30463,4426
275, 30554,4461
276, 30652,4468
277, 30730,4517
278, 30823,4555
279, 30923,4565
280, 31032,4548
281, 31120,4564
282, 31192,4630
283, 31285,4643
284, 31407,4640
285, 31503,4655
286, 31597,4664
287, 31700,4672
288, 31806,4668
289, 31902,4679
290, 31972,4710
291, 32064,4748
292, 32156,4772
293, 32270,4764
294, 32377,4772
295, 32481,4769
296, 32569,4782
297, 32672,4785
298, 32782,4782
299, 32878,4794
300, 32958,4811
301, 33055,4807
302, 33146,4813
303, 33234,4831
304, 33357,4820
305, 33479,4814
306, 33563,4824
307, 33676,4818
308, 33771,4840
309, 33868,4861
310, 33966,4866
311, 34056,4879
312, 34172,4852
313, 34276,4845
314, 34359,4879
315, 34460,4891
316, 34549,4903
317, 34639,4919
318, 34738,4925
319, 34824,4932
320, 34932,4942
321, 35024,4965
322, 35134,4951
323, 35220,4982
324, 35303,5008
324, 35304,5009
325, 35414,4998
326, 35499,5030
327, 35598,5031
328, 35685,5059
329, 35785,5067
330, 35856,5090
331, 35950,5106
332, 36051,5113
333, 36156,5117
334, 36255,5125
335, 36345,5139
336, 36461,5109
337, 36544,5127
338, 36640,5125
339, 36741,5123
340, 36857,5130
341, 36960,5135
342, 37062,5129
343, 37158,5143
344, 37249,5161
345, 37354,5162
346, 37422,5201
347, 37512,5202
348, 37597,5222
349, 37690,5230
350, 37779,5262
351, 37862,5276
352, 37966,5283
353, 38064,5291
354, 38155,5302
355, 38254,5299
356, 38342,5309
357, 38451,5293
358, 38549,5289
359, 38646,5292
360, 38724,5326
361, 38822,5338
362, 38913,5356
363, 39001,5371
364, 39070,5403
365, 39165,5412
366, 39256,5424
367, 39347,5419
368, 39442,5447
369, 39549,5445
370, 39664,5417
371, 39751,5450
372, 39846,5464
373, 39938,5474
374, 40037,5467
375, 40127,5481
376, 40220,5485
377, 40298,5514
378, 40378,5540
379, 40471,5557
380, 40574,5546
381, 40657,5555
382, 40756,5566
383, 40854,5571
384, 40934,5586
385, 41026,5601
386, 41103,5602
387, 41195,5624
388, 41286,5644
389, 41363,5660
390, 41447,5666
391, 41541,5692
392, 41648,5688
393, 41754,5682
394, 41837,5692
395, 41940,5678
396, 42024,5678
397, 42115,5680
398, 42205,5681
399, 42304,5672
400, 42402,5668
401, 42498,5664
402, 42586,5667
402, 42587,5668
403, 42658,5693
404, 42753,5683
405, 42834,5676
406, 42921,5683
407, 43002,5688
407, 43003,5687
408, 43085,5686
409, 43174,5685
410, 43256,5708
411, 43335,5717
412, 43428,5709
413, 43520,5702
414, 43609,5714
415, 43698,5714
416, 43774,5729
417, 43874,5725
418, 43957,5724
419, 44043,5744
420, 44127,5739
421, 44209,5752
422, 44300,5747
423, 44388,5736
424, 44464,5762
425, 44551,5768
426, 44632,5794
427, 44713,5785
428, 44794,5793
429, 44869,5806
430, 44943,5818
431, 45025,5805
432, 45102,5812
433, 45172,5832
434, 45255,5824
435, 45342,5814
436, 45424,5834
437, 45508,5848
438, 45599,5827
439, 45674,5846
440, 45755,5861
441, 45837,5863
442, 45925,5865
443, 46007,5870
444, 46101,5865
445, 46175,5881
446, 46253,5873
447, 46322,5904
448, 46419,5894
449, 46495,5916
450, 46570,5946
450, 46572,5944
451, 46655,5937
452, 46730,5955
453, 46793,5970
454, 46879,5976
455, 46950,6002
456, 47049,5972
457, 47144,5962
458, 47216,5988
459, 47294,5992
460, 47380,5990
461, 47458,6004
462, 47528,6019
463, 47604,6016
464, 47676,6028
465, 47762,6037
466, 47840,6037
467, 47919,6031
468, 48009,6012
469, 48082,6025
470, 48188,6003
471, 48248,6020
472, 48333,6022
473, 48409,6019
474, 48496,6020
475, 48585,6021
476, 48676,6020
477, 48753,6024
478, 48822,6038
479, 48910,6041
480, 48992,6033
481, 49062,6050
482, 49140,6046
483, 49216,6076
483, 49220,6072
484, 49305,6064
485, 49387,6060
486, 49465,6055
487, 49559,6034
488, 49642,6048
489, 49710,6077
490, 49808,6052
491, 49880,6073
492, 49948,6075
493, 50026,6081
494, 50108,6114
495, 50172,6113
496, 50242,6125
497, 50318,6144
498, 50396,6148
499, 50475,6140
500, 50558,6143
501, 50624,6144
502, 50702,6145
503, 50760,6186
504, 50839,6203
505, 50917,6199
506, 50986,6216
507, 51061,6227
508, 51150,6203
509, 51219,6243
510, 51287,6251
510, 51287,6253
511, 51355,6275
512, 51419,6303
513, 51494,6320
514, 51564,6335
515, 51636,6334
516, 51731,6310
517, 51827,6288
518, 51908,6269
519, 52014,6244
520, 52093,6236
521, 52151,6249
522, 52217,6268
523, 52306,6289
524, 52385,6289
525, 52458,6290
526, 52531,6290
527, 52605,6296
528, 52694,6287
529, 52777,6284
530, 52852,6293
531, 52919,6307
532, 52991,6329
533, 53049,6343
534, 53133,6342
534, 53133,6343
535, 53202,6348
536, 53289,6348
537, 53370,6346
538, 53437,6366
539, 53532,6358
540, 53602,6370
541, 53666,6378
542, 53735,6400
543, 53808,6412
544, 53880,6420
545, 53948,6435
546, 54031,6420
547, 54104,6409
548, 54180,6415
549, 54257,6418
550, 54334,6407
551, 54405,6428
552, 54473,6443
553, 54549,6457
554, 54618,6470
555, 54697,6471
556, 54758,6476
556, 54758,6477
557, 54830,6485
558, 54907,6482
559, 54988,6478
560, 55052,6492
561, 55126,6499
562, 55200,6498
563, 55259,6528
564, 55347,6524
565, 55424,6520
566, 55502,6518
567, 55577,6523
568, 55659,6514
569, 55738,6504
570, 55825,6499
571, 55888,6515
572, 55955,6512
573, 56037,6524
574, 56115,6527
575, 56185,6531
576, 56249,6547
577, 56329,6549
578, 56411,6534
579, 56475,6553
580, 56553,6545
581, 56629,6536
582, 56705,6553
583, 56788,6550
584, 56859,6544
585, 56939,6536
586, 57015,6539
587, 57079,6546
588, 57142,6552
589, 57234,6531
590, 57323,6520
591, 57390,6534
592, 57457,6538
593, 57530,6538
594, 57584,6563
595, 57642,6593
596, 57701,6602
597, 57771,6614
598, 57848,6610
598, 57851,6609
599, 57925,6604
600, 57995,6605
601, 58074,6609
602, 58147,6606
603, 58217,6615
604, 58267,6643
605, 58353,6650
606, 58451,6619
607, 58519,6603
608, 58592,6605
609, 58653,6614
610, 58744,6610
611, 58809,6619
612, 58873,6631
613, 58940,6617
614, 59013,6607
615, 59097,6583
616, 59170,6580
617, 59239,6591
618, 59305,6597
619, 59374,6608
620, 59445,6611
621, 59519,6615
622, 59584,6634
623, 59662,6626
624, 59740,6608
625, 59805,6612
626, 59877,6599
627, 59952,6599
628, 60023,6612
629, 60088,6626
630, 60165,6627
631, 60227,6629
632, 60287,6636
633, 60364,6646
634, 60428,6656
635, 60486,6671
636, 60561,6675
637, 60634,6675
638, 60691,6697
639, 60755,6703
640, 60829,6704
641, 60902,6705
642, 60974,6701
643, 61043,6707
644, 61112,6695
645, 61186,6702
646, 61240,6727
647, 61329,6709
648, 61401,6703
649, 61469,6717
650, 61547,6706
651, 61622,6716
652, 61691,6720
653, 61756,6732
654, 61822,6740
655, 61883,6749
656, 61954,6754
657, 62037,6743
658, 62100,6762
659, 62168,6777
660, 62239,6781
661, 62311,6773
662, 62391,6762
663, 62451,6771
664, 62529,6756
665, 62587,6759
666, 62658,6759
667, 62741,6740
668, 62810,6728
669, 62873,6730
670, 62929,6732
671, 62998,6740
672, 63071,6743
673, 63136,6743
674, 63206,6749
675, 63278,6748
676, 63350,6761
677, 63409,6766
678, 63470,6764
679, 63535,6755
680, 63613,6740
681, 63678,6745
682, 63746,6754
683, 63811,6752
684, 63868,6762
685, 63930,6760
686, 63982,6785
687, 64046,6801
688, 64106,6814
689, 64177,6820
690, 64253,6816
691, 64312,6827
692, 64386,6822
693, 64451,6820
694, 64521,6809
695, 64591,6801
696, 64657,6799
697, 64713,6812
698, 64779,6821
699, 64843,6819
700, 64901,6824
701, 64979,6831
702, 65058,6825
703, 65135,6807
704, 65196,6810
705, 65253,6810
706, 65312,6815
707, 65373,6832
708, 65425,6838
709, 65502,6844
710, 65572,6836
711, 65640,6829
712, 65707,6843
713, 65767,6837
714, 65824,6837
715, 65894,6833
716, 65957,6839
717, 66042,6811
718, 66110,6810
719, 66178,6794
720, 66243,6811
721, 66307,6810
722, 66365,6830
723, 66449,6805
724, 66519,6810
725, 66596,6806
726, 66664,6795
727, 66737,6778
728, 66792,6790
729, 66851,6786
730, 66918,6785
731, 66974,6802
732, 67040,6804
733, 67114,6791
734, 67179,6789
735, 67249,6778
736, 67319,6768
737, 67391,6767
738, 67455,6765
739, 67514,6787
740, 67580,6799
741, 67641,6803
742, 67714,6797
743, 67789,6796
744, 67848,6796
745, 67910,6799
746, 67975,6784
747, 68032,6797
748, 68099,6800
749, 68171,6786
750, 68234,6794
751, 68288,6807
751, 68289,6806
752, 68346,6810
753, 68394,6839
754, 68464,6835
755, 68524,6840
756, 68563,6884
757, 68628,6877
758, 68686,6884
759, 68751,6873
760, 68802,6892
761, 68867,6884
762, 68919,6904
763, 68970,6916
764, 69025,6931
765, 69105,6917
766, 69173,6895
767, 69237,6896
768, 69299,6886
769, 69366,6879
770, 69417,6892
771, 69472,6915
772, 69538,6902
773, 69607,6894
774, 69670,6895
775, 69733,6884
776, 69792,6892
777, 69868,6873
778, 69942,6859
779, 69999,6867
780, 70064,6864
781, 70113,6891
782, 70180,6886
783, 70245,6890
784, 70300,6902
785, 70366,6904
786, 70428,6908
787, 70482,6896
788, 70559,6877
789, 70611,6888
790, 70675,6896
791, 70737,6903
792, 70799,6909
793, 70861,6894
794, 70928,6890
795, 70981,6893
796, 71032,6910
797, 71100,6904
798, 71153,6916
799, 71208,6919
800, 71267,6918
801, 71340,6915
802, 71394,6916
803, 71467,6900
804, 71530,6882
805, 71598,6872
806, 71657,6871
807, 71715,6869
808, 71770,6870
809, 71824,6871
810, 71899,6845
811, 71969,6833
812, 72027,6846
813, 72090,6839
814, 72143,6851
815, 72198,6852
816, 72243,6868
817, 72295,6893
818, 72361,6880
819, 72425,6873
820, 72480,6886
821, 72540,6881
822, 72591,6888
823, 72643,6891
824, 72713,6883
825, 72779,6872
826, 72841,6875
827, 72895,6899
828, 72959,6894
829, 73013,6894
830, 73083,6877
831, 73136,6880
832, 73193,6880
833, 73261,6877
834, 73309,6883
835, 73381,6872
836, 73445,6873
837, 73504,6862
838, 73583,6849
839, 73627,6871
840, 73680,6878
841, 73742,6867
842, 73803,6846
843, 73868,6841
844, 73921,6831
845, 73985,6820
846, 74040,6816
847, 74100,6816
848, 74161,6824
849, 74224,6815
850, 74281,6812
851, 74335,6817
852, 74373,6836
853, 74429,6841
854, 74476,6853
855, 74528,6863
856, 74603,6847
857, 74654,6851
858, 74715,6829
859, 74757,6854
860, 74798,6865
861, 74852,6859
862, 74910,6856
863, 74962,6864
864, 75026,6852
865, 75091,6840
866, 75156,6836
867, 75212,6838
868, 75261,6836
869, 75317,6831
870, 75369,6838
871, 75423,6835
872, 75479,6823
873, 75521,6824
874, 75576,6842
875, 75631,6838
876, 75683,6839
877, 75738,6836
878, 75803,6836
879, 75847,6835
880, 75907,6830
881, 75955,6835
882, 76009,6831
883, 76057,6837
884, 76103,6848
885, 76148,6874
886, 76210,6861
887, 76259,6865
888, 76323,6852
889, 76388,6849
890, 76433,6858
891, 76486,6861
892, 76539,6872
893, 76593,6864
894, 76654,6866
895, 76704,6867
896, 76763,6861
897, 76823,6841
898, 76865,6866
899, 76911,6876
900, 76969,6876
901, 77022,6882
902, 77066,6892
903, 77121,6897
904, 77181,6886
905, 77241,6887
906, 77319,6867
907, 77368,6863
908, 77433,6851
909, 77487,6853
910, 77558,6827
911, 77607,6836
912, 77653,6843
913, 77710,6835
914, 77767,6833
915, 77833,6825
916, 77888,6823
917, 77943,6817
918, 78005,6788
919, 78058,6789
920, 78122,6769
921, 78172,6764
922, 78226,6773
923, 78290,6753
924, 78348,6769
925, 78405,6762
926, 78463,6759
927, 78504,6773
928, 78567,6766
929, 78617,6766
930, 78667,6762
931, 78721,6758
932, 78763,6768
933, 78822,6769
934, 78880,6769
935, 78923,6781
936, 78975,6777
937, 79025,6772
938, 79071,6795
939, 79125,6794
940, 79169,6798
941, 79227,6798
942, 79289,6792
943, 79338,6788
944, 79397,6783
945, 79450,6767
946, 79507,6755
947, 79565,6748
948, 79627,6733
949, 79690,6718
950, 79740,6718
951, 79791,6718
952, 79862,6687
953, 79902,6684
954, 79943,6689
955, 79985,6694
956, 80043,6669
957, 80080,6690
958, 80121,6705
959, 80174,6711
960, 80211,6718
961, 80256,6721
961, 80256,6722
962, 80307,6724
963, 80346,6722
964, 80396,6722
965, 80442,6729
966, 80480,6748
967, 80523,6764
968, 80592,6741
969, 80631,6758
970, 80697,6745
971, 80749,6746
972, 80804,6728
973, 80860,6723
974, 80922,6697
975, 80962,6707
976, 81008,6710
977, 81060,6708
978, 81104,6716
979, 81164,6699
980, 81213,6697
981, 81253,6696
982, 81292,6705
983, 81343,6703
984, 81388,6705
985, 81433,6706
986, 81469,6718
987, 81516,6723
988, 81576,6716
989, 81628,6720
990, 81691,6698
991, 81740,6715
992, 81785,6719
993, 81834,6715
994, 81881,6712
995, 81935,6700
996, 81983,6703
997, 82043,6693
998, 82093,6696
999, 82134,6692
1000, 82184,6690
1001, 82247,6672
1002, 82307,6663
1003, 82356,6658
1004, 82416,6652
1005, 82464,6649
1006, 82510,6662
1007, 82566,6647
1008, 82606,6652
1009, 82659,6637
1010, 82692,6643
1010, 82692,6644
1011, 82746,6646
1012, 82796,6648
1013, 82855,6633
1014, 82903,6638
1015, 82963,6632
1016, 83020,6624
1017, 83067,6625
1018, 83111,6634
1019, 83154,6648
1020, 83189,6657
1021, 83236,6645
1022, 83293,6634
1023, 83342,6635
1024, 83396,6626
1025, 83437,6625
1026, 83483,6622
1027, 83540,6616
1028, 83589,6614
1029, 83636,6618
1030, 83675,6623
1031, 83726,6617
1032, 83788,6612
1033, 83835,6619
1034, 83881,6623
1035, 83941,6603
1036, 83985,6607
1037, 84020,6620
1038, 84067,6623
1039, 84106,6620
1040, 84160,6614
1041, 84217,6621
1042, 84274,6610
1043, 84327,6608
1044, 84385,6598
1045, 84426,6608
1046, 84482,6588
1047, 84523,6588
1048, 84569,6583
1049, 84621,6580
1050, 84675,6568
1051, 84717,6575
1052, 84774,6568
1053, 84841,6545
1054, 84902,6529
1055, 84942,6524
1056, 84993,6524
1057, 85041,6514
1058, 85089,6494
1059, 85135,6494
1060, 85184,6484
1061, 85231,6479
1062, 85276,6471
1063, 85323,6467
1064, 85372,6459
1065, 85406,6465
1066, 85446,6472
1067, 85490,6472
1068, 85551,6441
1069, 85597,6448
1070, 85639,6449
1071, 85669,6456
1072, 85710,6452
1073, 85744,6453
1074, 85792,6444
1075, 85834,6441
1076, 85870,6442
1077, 85905,6444
1078, 85944,6447
1079, 85991,6441
1080, 86042,6431
1081, 86080,6436
1082, 86129,6424
1083, 86163,6436
1084, 86203,6437
1085, 86243,6430
1086, 86288,6431
1087, 86325,6424
1088, 86360,6420
1089, 86390,6419
1090, 86431,6423
1091, 86471,6409
1092, 86515,6409
1093, 86557,6401
1094, 86597,6391
1095, 86635,6394
1096, 86674,6390
1097, 86714,6385
1098, 86765,6374
1099, 86808,6375
1100, 86849,6366
1101, 86877,6368
1102, 86912,6376
1103, 86944,6376
1104, 86982,6356
1105, 87012,6353
1106, 87041,6352
1107, 87071,6355
1108, 87105,6350
1109, 87143,6343
1110, 87171,6352
1111, 87205,6348
1112, 87231,6357
1113, 87267,6362
1114, 87303,6352
1115, 87339,6344
1116, 87374,6335
1117, 87410,6325
1118, 87450,6312
1119, 87481,6313
1120, 87510,6311
1121, 87546,6300
1122, 87587,6291
1123, 87624,6296
1124, 87658,6296
1125, 87687,6310
1126, 87728,6303
1127, 87768,6287
1128, 87803,6276
1129, 87842,6266
1130, 87880,6253
1131, 87911,6258
1132, 87938,6260
1133, 87962,6261
1134, 88000,6255
1135, 88034,6254
1136, 88065,6241
1137, 88096,6242
1138, 88132,6235
1139, 88168,6234
1140, 88207,6222
1141, 88251,6211
1142, 88276,6214
1143, 88310,6202
1144, 88345,6194
1145, 88372,6192
1146, 88405,6186
1147, 88433,6193
1148, 88461,6183
1149, 88493,6163
1150, 88519,6165
1151, 88543,6176
1152, 88564,6183
1153, 88586,6190
1154, 88618,6187
1155, 88656,6169
1156, 88686,6161
1157, 88711,6168
1158, 88732,6176
1159, 88757,6174
1160, 88789,6161
1161, 88816,6161
1162, 88843,6161
1163, 88876,6150
1164, 88905,6143
1165, 88936,6138
1166, 88962,6142
1167, 88988,6141
1168, 89014,6137
1169, 89035,6136
1170, 89064,6136
1171, 89087,6133
1172, 89110,6132
1173, 89137,6126
1174, 89170,6121
1175, 89198,6121
1176, 89230,6107
1177, 89268,6094
1178, 89290,6095
1179, 89320,6083
1180, 89339,6089
1181, 89359,6091
1182, 89388,6088
1183, 89411,6081
1184, 89439,6073
1185, 89465,6072
1186, 89502,6063
1187, 89522,6065
1188, 89543,6079
1189, 89563,6081
1190, 89583,6079
1191, 89606,6080
1192, 89628,6072
1193, 89653,6066
1194, 89683,6057
1195, 89711,6046
1196, 89736,6043
1197, 89754,6046
1198, 89784,6034
1199, 89809,6029
1200, 89829,6034
1201, 89847,6020
1202, 89874,6012
1203, 89894,6012
1204, 89916,6007
1205, 89939,6005
1206, 89965,6003
1207, 89984,5999
1208, 90007,5993
1209, 90034,5984
1210, 90053,5983
1211, 90074,5986
1212, 90092,5986
1213, 90103,5993
1214, 90126,5987
1215, 90145,5991
1216, 90163,5992
1217, 90182,5991
1218, 90203,5983
1219, 90224,5980
1220, 90246,5970
1221, 90265,5972
1222, 90279,5973
1223, 90299,5973
1224, 90318,5968
1225, 90334,5973
1226, 90350,5972
1227, 90368,5978
1228, 90385,5978
1229, 90409,5972
1230, 90430,5969
1231, 90447,5978
1232, 90473,5977
1233, 90486,5986
1234, 90504,5985
1235, 90521,5986
1236, 90543,5985
1237, 90561,5988
1238, 90578,5986
1239, 90603,5977
1240, 90625,5972
1241, 90642,5967
1242, 90666,5958
1243, 90684,5963
1244, 90711,5962
1245, 90731,5959
1246, 90749,5962
1247, 90763,5966
1248, 90772,5975
1249, 90781,5984
1250, 90800,5988
1251, 90818,5985
1252, 90838,5983
1253, 90859,5986
1254, 90870,5996
1255, 90895,5988
1256, 90913,5992
1257, 90935,5986
1258, 90970,5971
1259, 90992,5969
1260, 91009,5966
1261, 91026,5968
1262, 91045,5978
1263, 91068,5969
1264, 91091,5961
1265, 91103,5966
1266, 91124,5962
1267, 91145,5953
1268, 91170,5946
1269, 91193,5949
1270, 91206,5953
1271, 91223,5956
1272, 91241,5951
1273, 91257,5957
1274, 91278,5953
1275, 91293,5957
1276, 91312,5948
1277, 91329,5945
1278, 91348,5940
1279, 91368,5936
1280, 91381,5948
1281, 91405,5936
1282, 91424,5930
1282, 91424,5930
1283, 91437,5931
1284, 91454,5938
1285, 91474,5937
1286, 91493,5937
1287, 91508,5937
1288, 91525,5933
1289, 91545,5927
1290, 91565,5926
1291, 91579,5924
1292, 91594,5922
1293, 91613,5923
1294, 91625,5933
1295, 91638,5936
1296, 91656,5932
1297, 91670,5942
1298, 91685,5945
1299, 91709,5940
1300, 91729,5943
1301, 91744,5942
1302, 91762,5942
1303, 91778,5942
1304, 91797,5937
1305, 91811,5938
1306, 91831,5939
1307, 91845,5942
1308, 91866,5935
1309, 91881,5939
1310, 91897,5936
1311, 91914,5932
1312, 91927,5936
1313, 91946,5936
1314, 91960,5937
1315, 91974,5943
1316, 91993,5941
1317, 92015,5933
1318, 92035,5930
1319, 92049,5924
1320, 92072,5918
1321, 92093,5910
1322, 92108,5903
1323, 92132,5894
1324, 92151,5886
1325, 92163,5889
1326, 92185,5882
1327, 92203,5877
1328, 92220,5873
1329, 92234,5875
1330, 92256,5869
1331, 92275,5866
1332, 92294,5856
1333, 92305,5867
1334, 92326,5864
1335, 92342,5857
1336, 92363,5850
1337, 92387,5846
1338, 92398,5849
1339, 92414,5843
1340, 92436,5844
1341, 92452,5850
1342, 92467,5858
1343, 92484,5857
1344, 92498,5861
1345, 92510,5861
1346, 92526,5853
1347, 92539,5854
1348, 92552,5854
1349, 92572,5843
1350, 92592,5844
1351, 92603,5848
1352, 92617,5850
1353, 92641,5836
1354, 92658,5831
1355, 92670,5833
1356, 92689,5834
1357, 92707,5832
1358, 92721,5841
1359, 92737,5842
1360, 92760,5835
1361, 92776,5830
1362, 92794,5828
1363, 92810,5827
1364, 92822,5835
1365, 92833,5835
1366, 92842,5842
1367, 92861,5837
1368, 92883,5831
1369, 92897,5833
1370, 92912,5832
1371, 92929,5822
1372, 92951,5817
1373, 92962,5816
1374, 92985,5812
1375, 93000,5807
1376, 93013,5808
1377, 93035,5808
1378, 93050,5810
1379, 93072,5804
1380, 93084,5804
1381, 93096,5802
1382, 93116,5793
1383, 93136,5790
1384, 93150,5799
1385, 93170,5795
1386, 93183,5796
1387, 93198,5791
1388, 93217,5786
1389, 93235,5780
1390, 93247,5781
1391, 93259,5784
1392, 93274,5789
1393, 93288,5788
1394, 93299,5790
1395, 93309,5796
1396, 93320,5800
1397, 93338,5797
1398, 93355,5795
1399, 93370,5795
1400, 93387,5792
1401, 93402,5786
1402, 93422,5774
1403, 93434,5771
1404, 93451,5772
1405, 93470,5773
1406, 93488,5763
1407, 93501,5762
1408, 93514,5760
1409, 93529,5756
1410, 93543,5755
1411, 93555,5754
1412, 93575,5743
1413, 93588,5743
1414, 93608,5738
1415, 93625,5730
1416, 93642,5727
1417, 93655,5731
1418, 93673,5733
1419, 93689,5733
1420, 93704,5729
1421, 93721,5725
1422, 93730,5725
1423, 93738,5730
1424, 93757,5727
1425, 93771,5723
1426, 93786,5719
1427, 93805,5711
1428, 93813,5714
1429, 93826,5711
1430, 93837,5720
1431, 93853,5726
1432, 93863,5732
1433, 93880,5730
1434, 93903,5721
1435, 93920,5716
1436, 93930,5721
1437, 93947,5716
1438, 93959,5715
1439, 93968,5720
