minutes,both,half
377, 14366, 946
378, 14388, 948
379, 14423, 927
380, 14443, 924
381, 14470, 918
382, 14501, 907
383, 14523, 898
384, 14543, 905
385, 14564, 912
386, 14577, 936
387, 14612, 930
388, 14634, 937
389, 14650, 948
390, 14676, 954
391, 14701, 945
392, 14734, 936
393, 14754, 941
394, 14781, 939
395, 14801, 953
396, 14825, 951
397, 14846, 951
398, 14870, 955
399, 14893, 956
400, 14917, 952
401, 14945, 946
402, 14964, 955
403, 14998, 943
404, 15019, 942
405, 15039, 950
406, 15059, 952
407, 15083, 952
408, 15117, 945
409, 15139, 953
410, 15162, 953
411, 15191, 952
412, 15213, 962
413, 15231, 960
414, 15260, 951
415, 15284, 955
416, 15308, 951
417, 15332, 949
418, 15358, 945
419, 15379, 943
420, 15398, 949
421, 15413, 958
422, 15444, 946
423, 15468, 945
424, 15495, 933
425, 15516, 947
426, 15541, 946
427, 15568, 943
428, 15589, 951
429, 15607, 951
430, 15628, 960
431, 15646, 963
432, 15669, 962
433, 15698, 956
434, 15726, 964
435, 15749, 960
436, 15773, 957
437, 15796, 960
438, 15822, 968
439, 15848, 972
440, 15879, 969
441, 15904, 966
442, 15924, 967
443, 15951, 959
444, 15973, 962
445, 15993, 974
446, 16022, 965
447, 16041, 975
448, 16066, 973
449, 16090, 973
450, 16112, 971
451, 16136, 972
452, 16156, 976
453, 16179, 977
454, 16206, 974
455, 16228, 972
456, 16250, 968
457, 16276, 980
458, 16300, 988
459, 16322, 986
460, 16339, 986
461, 16356, 991
462, 16375, 996
463, 16390,1003
464, 16423, 995
465, 16439,1003
466, 16463,1000
467, 16486, 998
468, 16509,1006
469, 16535,1005
470, 16558,1009
471, 16594,1002
472, 16619,1008
473, 16640,1020
474, 16671,1016
475, 16697,1019
476, 16713,1024
477, 16744,1025
478, 16769,1039
479, 16799,1023
480, 16825,1025
481, 16858,1018
482, 16892,1009
483, 16920,1008
484, 16941,1007
485, 16960,1017
486, 16989,1014
487, 17012,1011
488, 17045,1001
489, 17065,1006
490, 17097,1004
491, 17115,1019
492, 17149,1004
493, 17169,1012
494, 17193,1014
495, 17218,1012
496, 17243,1009
497, 17265,1014
498, 17298,1006
499, 17327,1006
500, 17346,1011
501, 17372,1008
502, 17402,1002
503, 17434, 994
504, 17450,1003
505, 17471,1005
506, 17493,1002
507, 17530, 989
508, 17552, 988
509, 17580, 982
510, 17594, 992
511, 17619, 993
512, 17643, 991
513, 17666, 997
514, 17699, 983
515, 17726, 977
516, 17755, 976
517, 17771, 995
518, 17797, 992
519, 17824, 989
520, 17852, 983
521, 17880, 971
522, 17900, 974
523, 17922, 973
524, 17944, 976
525, 17973, 962
526, 17992, 962
527, 18009, 972
528, 18026, 977
529, 18046, 989
529, 18047, 988
530, 18062,1001
531, 18083,1000
532, 18105,1001
533, 18131,1004
534, 18166, 999
535, 18195, 997
536, 18209,1004
537, 18223,1027
538, 18256,1027
539, 18278,1026
540, 18306,1027
541, 18333,1022
542, 18346,1031
543, 18367,1034
544, 18400,1031
545, 18422,1037
546, 18460,1017
547, 18487,1019
548, 18517,1023
549, 18535,1025
550, 18551,1027
551, 18572,1040
552, 18596,1048
553, 18622,1050
554, 18642,1056
555, 18668,1060
556, 18700,1047
557, 18722,1047
558, 18737,1053
558, 18737,1053
559, 18762,1056
560, 18786,1048
561, 18811,1041
562, 18827,1044
563, 18854,1044
564, 18876,1044
565, 18895,1042
566, 18915,1044
567, 18944,1046
568, 18963,1048
569, 18985,1056
570, 19007,1060
571, 19029,1059
572, 19062,1053
573, 19077,1071
574, 19101,1077
575, 19128,1076
576, 19147,1079
577, 19174,1079
578, 19201,1069
579, 19231,1058
580, 19258,1054
581, 19286,1047
582, 19304,1054
583, 19325,1057
584, 19344,1063
585, 19365,1069
586, 19390,1074
587, 19422,1062
588, 19446,1066
589, 19470,1068
590, 19496,1056
591, 19522,1053
592, 19548,1036
593, 19569,1049
594, 19590,1049
595, 19612,1047
596, 19639,1047
597, 19654,1052
598, 19676,1058
599, 19700,1067
599, 19701,1066
600, 19719,1067
601, 19739,1066
602, 19764,1062
603, 19783,1072
604, 19802,1085
605, 19823,1091
606, 19849,1095
607, 19868,1100
608, 19890,1099
609, 19913,1098
610, 19940,1092
611, 19967,1090
611, 19968,1089
612, 19990,1089
613, 20009,1097
614, 20031,1096
615, 20062,1099
616, 20085,1097
617, 20106,1100
618, 20130,1099
619, 20146,1100
620, 20171,1096
621, 20191,1098
622, 20219,1089
623, 20245,1086
624, 20271,1084
625, 20286,1089
626, 20307,1086
627, 20335,1083
628, 20355,1084
629, 20378,1088
630, 20403,1083
631, 20430,1080
632, 20451,1089
633, 20472,1089
634, 20486,1104
635, 20504,1111
636, 20522,1115
637, 20544,1124
637, 20544,1126
638, 20563,1127
639, 20588,1121
640, 20610,1121
641, 20630,1121
642, 20650,1117
643, 20668,1128
644, 20688,1130
645, 20707,1121
646, 20734,1110
647, 20758,1112
648, 20774,1110
649, 20792,1124
650, 20812,1126
651, 20843,1127
652, 20867,1135
653, 20889,1139
654, 20919,1127
655, 20934,1141
656, 20975,1132
657, 21001,1129
658, 21023,1139
659, 21045,1135
660, 21064,1145
661, 21091,1144
662, 21122,1137
663, 21149,1133
664, 21172,1126
665, 21197,1119
666, 21223,1115
667, 21243,1120
668, 21268,1124
669, 21298,1115
670, 21320,1124
671, 21342,1128
672, 21377,1117
673, 21409,1104
674, 21427,1104
675, 21444,1099
676, 21467,1097
677, 21489,1097
678, 21508,1103
679, 21529,1104
680, 21560,1107
681, 21584,1107
682, 21608,1105
683, 21626,1103
683, 21626,1103
684, 21655,1090
685, 21682,1092
686, 21705,1094
687, 21731,1087
688, 21747,1109
689, 21769,1106
690, 21786,1121
691, 21817,1113
692, 21843,1117
693, 21870,1115
694, 21887,1121
695, 21920,1107
696, 21947,1099
697, 21967,1097
698, 21983,1109
699, 22003,1117
700, 22020,1128
701, 22038,1128
702, 22062,1127
703, 22089,1132
704, 22102,1141
705, 22124,1140
706, 22145,1142
707, 22173,1141
708, 22196,1137
709, 22219,1133
710, 22240,1134
711, 22263,1129
712, 22285,1129
713, 22298,1132
714, 22325,1135
715, 22347,1139
716, 22372,1143
717, 22385,1157
718, 22405,1152
719, 22426,1155
720, 22452,1144
721, 22470,1142
722, 22487,1148
723, 22512,1138
724, 22535,1135
725, 22565,1126
726, 22587,1130
727, 22602,1133
728, 22621,1131
729, 22646,1139
730, 22676,1133
731, 22698,1138
732, 22722,1139
733, 22748,1138
734, 22769,1137
735, 22782,1141
736, 22808,1136
737, 22833,1140
738, 22855,1140
739, 22879,1137
740, 22905,1135
741, 22934,1132
742, 22961,1124
743, 22981,1123
744, 23002,1128
745, 23018,1135
746, 23035,1133
747, 23054,1135
748, 23064,1140
749, 23080,1152
750, 23103,1150
751, 23122,1153
752, 23141,1156
753, 23159,1156
754, 23177,1164
755, 23199,1159
756, 23219,1165
757, 23244,1157
758, 23266,1161
759, 23289,1161
759, 23289,1163
760, 23309,1157
761, 23335,1149
762, 23354,1149
763, 23372,1158
764, 23395,1156
765, 23416,1162
766, 23449,1155
767, 23460,1165
768, 23482,1172
769, 23502,1179
770, 23526,1177
771, 23549,1182
772, 23570,1184
773, 23599,1177
774, 23622,1186
775, 23640,1195
776, 23661,1193
777, 23684,1187
778, 23713,1189
779, 23736,1193
780, 23758,1191
781, 23773,1197
782, 23798,1191
783, 23823,1187
784, 23841,1190
785, 23864,1182
786, 23880,1183
787, 23907,1181
788, 23930,1183
789, 23950,1187
790, 23968,1188
791, 23983,1194
792, 24009,1187
793, 24033,1183
794, 24056,1184
795, 24080,1186
796, 24108,1184
797, 24127,1187
798, 24147,1188
799, 24161,1202
800, 24186,1203
801, 24206,1201
802, 24228,1197
803, 24244,1200
804, 24270,1201
805, 24291,1201
806, 24310,1203
807, 24323,1216
808, 24348,1218
809, 24378,1214
810, 24406,1211
811, 24425,1215
812, 24447,1215
813, 24471,1208
814, 24495,1209
815, 24521,1211
816, 24555,1204
817, 24572,1210
818, 24596,1207
819, 24624,1204
820, 24640,1217
821, 24660,1220
822, 24684,1219
823, 24705,1216
824, 24724,1226
825, 24751,1220
826, 24772,1225
827, 24803,1225
828, 24828,1226
829, 24857,1222
830, 24876,1222
831, 24906,1219
832, 24930,1222
833, 24958,1219
834, 24981,1215
835, 25005,1218
836, 25035,1204
837, 25063,1195
838, 25082,1202
839, 25107,1194
840, 25123,1202
841, 25152,1194
842, 25173,1208
843, 25196,1203
844, 25219,1208
845, 25248,1203
846, 25272,1204
847, 25296,1190
848, 25321,1188
849, 25343,1187
850, 25367,1182
851, 25393,1176
852, 25423,1162
853, 25445,1167
854, 25470,1171
855, 25489,1177
856, 25504,1196
857, 25530,1197
858, 25548,1202
859, 25579,1194
860, 25596,1193
861, 25617,1199
862, 25639,1197
863, 25662,1200
864, 25683,1198
865, 25704,1190
866, 25738,1179
867, 25766,1180
868, 25782,1194
869, 25801,1196
870, 25824,1193
871, 25841,1198
872, 25861,1198
873, 25887,1190
874, 25902,1206
874, 25903,1205
875, 25916,1220
876, 25938,1226
877, 25958,1237
878, 25974,1251
879, 25998,1252
880, 26030,1240
881, 26055,1241
882, 26075,1242
883, 26100,1251
884, 26127,1251
885, 26154,1242
886, 26180,1241
887, 26207,1237
888, 26229,1241
889, 26257,1243
890, 26280,1249
891, 26306,1246
892, 26337,1237
893, 26364,1237
894, 26392,1234
895, 26404,1255
896, 26426,1261
897, 26447,1256
898, 26468,1257
899, 26496,1251
900, 26514,1260
901, 26543,1244
902, 26564,1249
903, 26597,1238
904, 26619,1239
905, 26643,1245
906, 26664,1242
907, 26690,1237
908, 26714,1233
909, 26735,1234
910, 26759,1234
911, 26782,1234
912, 26808,1228
913, 26834,1227
914, 26853,1236
915, 26872,1240
916, 26892,1244
917, 26915,1246
918, 26954,1227
919, 26979,1228
920, 27004,1222
921, 27027,1217
922, 27052,1229
923, 27073,1234
924, 27094,1239
925, 27119,1239
926, 27142,1241
927, 27163,1250
928, 27180,1252
929, 27200,1257
930, 27227,1248
931, 27256,1241
932, 27286,1239
933, 27307,1245
934, 27339,1230
935, 27361,1228
936, 27391,1225
937, 27415,1230
938, 27441,1223
939, 27462,1232
940, 27482,1230
941, 27518,1216
942, 27537,1223
943, 27554,1233
944, 27579,1229
945, 27602,1230
946, 27626,1230
947, 27653,1218
948, 27678,1216
949, 27709,1207
950, 27725,1212
951, 27740,1222
952, 27766,1225
953, 27786,1234
954, 27811,1233
955, 27840,1221
956, 27861,1229
957, 27885,1236
958, 27906,1239
959, 27932,1237
960, 27960,1232
961, 27981,1232
962, 28001,1235
963, 28019,1243
964, 28046,1239
965, 28070,1236
966, 28097,1229
967, 28120,1227
968, 28148,1222
969, 28186,1211
970, 28211,1217
971, 28242,1209
972, 28262,1217
973, 28291,1213
974, 28313,1210
975, 28341,1206
976, 28357,1216
977, 28376,1215
978, 28401,1207
979, 28422,1203
980, 28443,1209
981, 28467,1216
982, 28488,1214
983, 28503,1227
984, 28529,1219
985, 28554,1216
986, 28582,1218
987, 28608,1217
988, 28634,1215
989, 28659,1205
990, 28685,1199
991, 28709,1200
992, 28735,1202
993, 28764,1194
994, 28782,1207
995, 28807,1203
996, 28833,1197
997, 28852,1196
998, 28877,1189
999, 28898,1195
1000, 28931,1192
1001, 28949,1198
1002, 28975,1194
1003, 28999,1191
1004, 29015,1194
1005, 29041,1196
1006, 29064,1195
1007, 29081,1207
1008, 29108,1204
1009, 29130,1206
1010, 29152,1206
1011, 29167,1219
1012, 29194,1214
1013, 29217,1210
1014, 29243,1204
1015, 29266,1217
1016, 29291,1214
1017, 29307,1221
1018, 29324,1222
1019, 29355,1213
1020, 29375,1215
1021, 29394,1222
1022, 29412,1232
1023, 29438,1232
1024, 29462,1226
1025, 29476,1233
1026, 29499,1234
1027, 29520,1240
1028, 29547,1245
1029, 29562,1251
1030, 29579,1257
1031, 29601,1262
1032, 29619,1266
1033, 29652,1249
1034, 29680,1242
1035, 29706,1237
1036, 29731,1228
1037, 29760,1221
1038, 29790,1216
1039, 29812,1223
1040, 29831,1223
1041, 29851,1228
1042, 29872,1232
1043, 29896,1229
1044, 29912,1235
1045, 29935,1235
1046, 29966,1223
1047, 29993,1212
1048, 30013,1202
1049, 30045,1196
1050, 30066,1191
1051, 30088,1195
1052, 30104,1199
1053, 30118,1210
1054, 30142,1205
1055, 30163,1204
1056, 30186,1205
1057, 30207,1204
1058, 30224,1204
1059, 30240,1201
1060, 30260,1203
1061, 30284,1196
1062, 30306,1182
1063, 30320,1183
1064, 30345,1179
1065, 30363,1174
1066, 30389,1162
1067, 30408,1159
1068, 30421,1167
1069, 30440,1163
1070, 30458,1165
1071, 30483,1166
1072, 30506,1162
1073, 30524,1163
1074, 30542,1163
1075, 30557,1163
1076, 30565,1172
1077, 30583,1169
1078, 30597,1171
1079, 30618,1171
1080, 30645,1165
1081, 30661,1168
1082, 30681,1165
1083, 30701,1163
1084, 30718,1157
1085, 30736,1165
1086, 30751,1167
1087, 30773,1163
1088, 30790,1157
1089, 30801,1163
1090, 30814,1168
1091, 30835,1160
1092, 30858,1148
1093, 30879,1138
1094, 30892,1147
1095, 30902,1151
1096, 30921,1144
1097, 30941,1135
1098, 30957,1134
1099, 30973,1133
1100, 30987,1138
1101, 30999,1145
1102, 31019,1145
1103, 31036,1147
1104, 31049,1155
1105, 31070,1148
1106, 31084,1150
1107, 31105,1144
1108, 31122,1138
1109, 31141,1137
1110, 31158,1135
1111, 31177,1133
1112, 31193,1133
1113, 31211,1130
1114, 31230,1126
1115, 31245,1125
1116, 31256,1127
1117, 31273,1123
1118, 31291,1123
1119, 31301,1124
1120, 31320,1122
1121, 31333,1123
1122, 31341,1130
1123, 31354,1132
1124, 31368,1134
1125, 31382,1133
1126, 31398,1123
1127, 31406,1128
1128, 31416,1134
1129, 31436,1126
1130, 31447,1126
1131, 31459,1122
1132, 31479,1120
1133, 31496,1112
1134, 31517,1106
1135, 31529,1110
1136, 31543,1108
1137, 31551,1115
1138, 31564,1114
1139, 31586,1106
1140, 31601,1108
1141, 31613,1112
1142, 31630,1110
1143, 31641,1111
1144, 31659,1101
1145, 31675,1094
1146, 31680,1102
1147, 31690,1108
1148, 31707,1103
1149, 31719,1101
1150, 31738,1090
1151, 31746,1097
1152, 31761,1102
1153, 31774,1097
1154, 31786,1096
1155, 31799,1098
1156, 31812,1107
1157, 31831,1094
1158, 31844,1091
1159, 31856,1086
1160, 31860,1093
1161, 31876,1086
1162, 31891,1076
1163, 31898,1076
1164, 31903,1084
1165, 31916,1080
1166, 31924,1083
1167, 31930,1085
1168, 31942,1088
1169, 31951,1090
1170, 31960,1090
1171, 31973,1089
1172, 31984,1087
1173, 31997,1087
1174, 32015,1081
1175, 32024,1082
1176, 32036,1081
1177, 32047,1087
1178, 32053,1091
1179, 32068,1084
1180, 32083,1079
1181, 32096,1072
1182, 32106,1067
1183, 32121,1067
1184, 32129,1071
1185, 32141,1067
1186, 32151,1070
1187, 32160,1069
1188, 32176,1062
1189, 32185,1059
1190, 32192,1060
1191, 32198,1060
1192, 32211,1059
1193, 32220,1057
1194, 32225,1058
1195, 32233,1060
1196, 32242,1057
1197, 32248,1061
1198, 32262,1057
1199, 32265,1061
1200, 32275,1053
1201, 32289,1047
1202, 32296,1044
1203, 32298,1051
1204, 32310,1052
1205, 32318,1056
1206, 32328,1058
1207, 32333,1067
1208, 32343,1073
1209, 32356,1068
1210, 32365,1074
1211, 32372,1077
1212, 32381,1077
1213, 32389,1075
1214, 32400,1075
1215, 32408,1079
1216, 32420,1076
1217, 32428,1079
1218, 32440,1080
1219, 32454,1074
1220, 32460,1074
1221, 32470,1071
1222, 32480,1072
1223, 32490,1072
1224, 32498,1070
1225, 32507,1071
1226, 32515,1068
1227, 32521,1073
1228, 32529,1069
1229, 32541,1063
1230, 32552,1061
1231, 32563,1058
1232, 32570,1058
1233, 32578,1064
1234, 32586,1059
1235, 32594,1059
1236, 32599,1065
1237, 32609,1060
1238, 32617,1059
1239, 32627,1057
1240, 32636,1054
1241, 32640,1062
1242, 32647,1060
1243, 32656,1058
1244, 32666,1052
1245, 32675,1051
1246, 32682,1050
1247, 32688,1050
1248, 32702,1044
1249, 32713,1042
1250, 32723,1038
1251, 32730,1038
1252, 32738,1040
1253, 32748,1040
1254, 32754,1042
1255, 32757,1049
1256, 32766,1047
1257, 32780,1040
1258, 32791,1037
1259, 32799,1037
1260, 32809,1032
1260, 32809,1032
1261, 32816,1031
1262, 32825,1029
1263, 32833,1030
1264, 32838,1032
1265, 32842,1038
1266, 32847,1041
1267, 32852,1039
1268, 32863,1036
1269, 32869,1037
1270, 32883,1032
1271, 32889,1032
1272, 32899,1033
1273, 32904,1036
1274, 32909,1034
1274, 32910,1033
1275, 32915,1034
1276, 32920,1036
1277, 32931,1034
1278, 32935,1035
1279, 32942,1037
1280, 32947,1037
1281, 32958,1032
1282, 32969,1032
1283, 32980,1029
1284, 32989,1029
1285, 33000,1022
1286, 33009,1022
1287, 33017,1026
1288, 33027,1028
1289, 33033,1032
1290, 33041,1031
1291, 33050,1029
1292, 33053,1036
1293, 33062,1037
1294, 33065,1041
1295, 33070,1045
1296, 33079,1043
1297, 33088,1036
1298, 33099,1029
1299, 33105,1033
1300, 33115,1030
1301, 33124,1033
1302, 33131,1038
1303, 33135,1045
1304, 33143,1046
1304, 33143,1046
1305, 33145,1046
1306, 33158,1043
1307, 33163,1049
1308, 33171,1055
1309, 33183,1051
1310, 33192,1049
1311, 33199,1051
1312, 33208,1051
1313, 33215,1050
1314, 33223,1045
1315, 33228,1052
1316, 33232,1057
1317, 33239,1057
1318, 33249,1051
1319, 33256,1055
1320, 33268,1058
1321, 33282,1051
1322, 33289,1052
1323, 33303,1047
1324, 33309,1050
1325, 33313,1052
1326, 33320,1050
1327, 33326,1053
1328, 33333,1055
1329, 33345,1052
1330, 33351,1059
1331, 33363,1051
1332, 33372,1045
1333, 33379,1045
1334, 33383,1046
1335, 33392,1043
1336, 33400,1040
1337, 33408,1042
1338, 33417,1040
1339, 33427,1035
1340, 33432,1041
1341, 33435,1043
1342, 33443,1042
1343, 33447,1042
1344, 33456,1039
1345, 33458,1039
1345, 33458,1039
1346, 33465,1036
1347, 33472,1037
1348, 33478,1041
1349, 33486,1044
1350, 33496,1038
1351, 33501,1039
1352, 33507,1038
1353, 33514,1040
1354, 33523,1037
1355, 33537,1033
1356, 33541,1045
1357, 33543,1052
1358, 33554,1051
1359, 33562,1050
1360, 33578,1041
1361, 33582,1042
1362, 33588,1040
1363, 33592,1045
1364, 33602,1041
1365, 33607,1043
1366, 33610,1047
1367, 33615,1046
1368, 33624,1044
1369, 33631,1047
1370, 33637,1052
1371, 33647,1050
1372, 33654,1052
1373, 33660,1052
1374, 33663,1057
1375, 33669,1053
1376, 33681,1045
1377, 33685,1041
1378, 33693,1041
1379, 33700,1041
1380, 33705,1042
1381, 33710,1045
1382, 33716,1045
1383, 33723,1040
1384, 33731,1044
1385, 33741,1037
1386, 33750,1035
1387, 33762,1028
1388, 33766,1031
1389, 33773,1026
1390, 33778,1026
1391, 33786,1024
1392, 33795,1020
1393, 33805,1014
1394, 33809,1015
1395, 33812,1017
1396, 33824,1008
1397, 33826,1011
1398, 33833,1011
1399, 33840,1007
1400, 33845,1006
1401, 33848,1007
1402, 33853,1013
1403, 33859,1013
1404, 33868,1008
1405, 33874,1010
1406, 33879,1008
1407, 33882,1011
1408, 33891,1012
1409, 33895,1017
1410, 33907,1013
1411, 33912,1013
1412, 33918,1015
1413, 33920,1021
1414, 33930,1024
1415, 33935,1025
1416, 33944,1020
1417, 33952,1021
1418, 33963,1020
1419, 33972,1015
1420, 33977,1019
1421, 33984,1019
1422, 33988,1018
1423, 33993,1017
1424, 34001,1013
1425, 34007,1014
1426, 34018,1015
1427, 34023,1018
1428, 34031,1021
1429, 34038,1020
1430, 34043,1018
1431, 34051,1017
1432, 34062,1014
1433, 34065,1020
1434, 34072,1027
1435, 34075,1036
1436, 34090,1023
1437, 34096,1025
1438, 34107,1022
1438, 34107,1022
1439, 34113,1020
