minutes,both,half
382, 19775,8053
383, 19816,8059
384, 19848,8077
385, 19895,8070
386, 19931,8067
387, 19971,8082
388, 20020,8075
389, 20054,8084
390, 20097,8094
391, 20141,8099
392, 20184,8098
393, 20210,8132
394, 20238,8141
395, 20274,8137
396, 20310,8149
397, 20341,8157
398, 20366,8172
399, 20406,8171
400, 20440,8178
401, 20469,8189
402, 20503,8198
403, 20539,8194
404, 20571,8187
405, 20601,8209
406, 20633,8213
407, 20677,8203
408, 20709,8205
409, 20738,8224
410, 20772,8218
411, 20805,8229
412, 20844,8223
413, 20878,8226
414, 20909,8225
415, 20937,8246
416, 20972,8249
417, 21009,8263
418, 21060,8263
419, 21095,8268
420, 21131,8283
421, 21169,8289
422, 21199,8291
423, 21233,8308
424, 21264,8307
425, 21302,8314
426, 21333,8318
427, 21378,8308
428, 21416,8310
429, 21444,8329
430, 21471,8342
431, 21506,8353
432, 21535,8362
433, 21576,8363
434, 21605,8375
435, 21634,8383
436, 21672,8389
437, 21718,8371
438, 21752,8385
439, 21782,8409
440, 21823,8399
441, 21856,8407
442, 21896,8408
443, 21927,8411
444, 21959,8413
445, 21999,8411
446, 22034,8413
447, 22070,8419
448, 22104,8426
449, 22144,8420
450, 22179,8416
451, 22222,8411
451, 22222,8411
452, 22251,8415
453, 22288,8418
454, 22323,8415
455, 22361,8420
456, 22395,8419
457, 22431,8430
458, 22474,8417
458, 22474,8417
459, 22507,8419
460, 22549,8429
461, 22586,8435
462, 22627,8442
463, 22657,8443
464, 22689,8437
465, 22716,8450
466, 22750,8454
467, 22782,8458
468, 22823,8462
469, 22859,8458
470, 22896,8465
471, 22936,8467
472, 22973,8481
473, 23011,8480
474, 23051,8488
475, 23087,8493
476, 23120,8501
477, 23146,8517
478, 23174,8531
479, 23207,8538
480, 23241,8558
481, 23270,8563
482, 23303,8564
483, 23337,8574
484, 23374,8581
485, 23408,8581
486, 23449,8564
487, 23480,8562
488, 23506,8570
489, 23540,8570
490, 23580,8584
491, 23626,8570
492, 23660,8581
493, 23690,8591
494, 23725,8598
495, 23751,8619
496, 23776,8622
497, 23809,8626
497, 23812,8623
498, 23838,8630
499, 23868,8636
500, 23898,8635
501, 23927,8634
502, 23960,8643
503, 23989,8651
504, 24023,8646
505, 24049,8661
506, 24079,8670
507, 24115,8667
508, 24146,8683
509, 24172,8703
510, 24222,8698
511, 24259,8701
512, 24287,8720
513, 24320,8729
513, 24321,8728
514, 24354,8737
515, 24394,8744
516, 24425,8757
517, 24474,8758
518, 24510,8762
519, 24536,8787
520, 24570,8806
521, 24611,8800
522, 24647,8810
523, 24675,8816
524, 24715,8832
525, 24746,8846
526, 24772,8863
527, 24808,8872
528, 24844,8892
529, 24881,8891
530, 24920,8890
531, 24963,8884
532, 24998,8895
533, 25052,8892
534, 25096,8900
535, 25134,8908
536, 25180,8895
537, 25216,8898
537, 25216,8898
538, 25245,8913
539, 25283,8912
540, 25320,8912
541, 25353,8918
542, 25396,8906
543, 25430,8917
544, 25467,8923
545, 25509,8920
546, 25555,8916
547, 25587,8929
548, 25614,8940
549, 25638,8952
550, 25675,8955
551, 25722,8946
552, 25760,8930
553, 25785,8940
554, 25826,8941
555, 25857,8952
556, 25889,8956
557, 25913,8961
558, 25944,8961
559, 25979,8959
560, 26015,8960
561, 26048,8972
562, 26078,8978
563, 26118,8979
564, 26156,8980
565, 26195,8987
566, 26226,8997
567, 26250,9009
568, 26281,9023
569, 26318,9030
570, 26342,9047
571, 26373,9049
572, 26413,9050
573, 26454,9053
574, 26492,9062
575, 26533,9078
576, 26567,9088
577, 26604,9100
578, 26650,9103
579, 26692,9107
580, 26725,9128
581, 26759,9142
582, 26796,9150
583, 26827,9165
584, 26853,9188
585, 26899,9179
586, 26930,9209
587, 26962,9228
588, 26989,9246
589, 27026,9250
590, 27058,9267
591, 27102,9266
592, 27148,9261
593, 27195,9254
594, 27228,9256
595, 27275,9248
596, 27310,9242
597, 27343,9248
598, 27390,9235
599, 27431,9234
600, 27468,9243
601, 27496,9254
602, 27531,9262
603, 27557,9286
604, 27593,9297
605, 27639,9285
606, 27671,9284
607, 27703,9287
608, 27727,9301
609, 27763,9300
610, 27791,9296
611, 27824,9301
612, 27867,9301
613, 27908,9299
614, 27937,9309
615, 27969,9321
616, 28003,9331
617, 28035,9334
618, 28067,9327
619, 28099,9331
620, 28135,9333
621, 28165,9334
622, 28196,9347
623, 28241,9340
624, 28277,9347
625, 28308,9353
626, 28343,9358
627, 28377,9367
628, 28405,9369
629, 28444,9368
630, 28481,9374
631, 28508,9389
632, 28539,9399
633, 28578,9391
634, 28612,9398
635, 28648,9408
636, 28674,9417
637, 28703,9438
638, 28735,9450
639, 28769,9456
640, 28812,9452
641, 28852,9445
642, 28887,9446
643, 28932,9435
644, 28964,9440
645, 28997,9462
646, 29027,9473
647, 29057,9475
648, 29087,9483
649, 29118,9482
650, 29145,9492
651, 29183,9488
652, 29214,9493
653, 29249,9490
654, 29274,9501
655, 29310,9496
656, 29353,9489
657, 29397,9478
658, 29427,9481
659, 29462,9481
660, 29488,9502
661, 29519,9501
662, 29557,9492
663, 29597,9492
664, 29628,9504
665, 29650,9524
666, 29679,9540
667, 29722,9535
668, 29745,9544
669, 29785,9547
670, 29819,9559
671, 29845,9563
672, 29885,9559
673, 29912,9569
674, 29947,9576
675, 29977,9584
676, 30009,9595
677, 30040,9596
678, 30070,9601
679, 30096,9612
680, 30131,9609
681, 30160,9610
682, 30190,9609
683, 30229,9599
684, 30264,9593
685, 30298,9595
686, 30338,9598
687, 30362,9603
688, 30396,9615
689, 30438,9605
690, 30472,9601
691, 30509,9614
692, 30538,9621
693, 30570,9623
694, 30600,9621
695, 30626,9630
696, 30666,9617
697, 30713,9602
698, 30752,9605
699, 30789,9605
700, 30826,9609
701, 30862,9600
702, 30896,9600
703, 30921,9616
704, 30948,9628
705, 30971,9644
706, 31005,9646
707, 31043,9643
708, 31072,9645
709, 31108,9650
710, 31151,9645
711, 31194,9635
712, 31214,9650
713, 31250,9649
714, 31277,9653
715, 31306,9656
716, 31343,9670
717, 31372,9667
718, 31404,9665
719, 31436,9663
720, 31462,9662
721, 31491,9656
722, 31523,9659
723, 31563,9648
724, 31595,9641
725, 31632,9626
726, 31663,9621
727, 31691,9632
728, 31726,9634
729, 31757,9640
730, 31788,9640
731, 31822,9641
732, 31855,9643
733, 31875,9656
734, 31894,9662
735, 31925,9668
736, 31958,9679
737, 31983,9679
738, 32015,9681
739, 32045,9692
740, 32074,9692
741, 32106,9687
742, 32138,9691
743, 32156,9700
744, 32196,9692
745, 32220,9701
746, 32249,9709
747, 32275,9709
748, 32309,9708
749, 32346,9702
750, 32377,9697
751, 32405,9696
752, 32433,9692
753, 32454,9700
754, 32478,9709
755, 32504,9718
756, 32529,9711
757, 32558,9709
758, 32582,9714
759, 32604,9724
760, 32636,9717
761, 32670,9720
762, 32699,9728
763, 32733,9738
764, 32759,9741
765, 32795,9733
766, 32822,9727
767, 32855,9721
768, 32877,9728
769, 32896,9739
770, 32930,9734
771, 32952,9746
772, 32987,9749
773, 33012,9757
774, 33045,9752
775, 33077,9760
775, 33077,9760
776, 33107,9760
777, 33132,9755
778, 33152,9761
779, 33180,9754
780, 33215,9734
781, 33245,9730
782, 33275,9732
783, 33304,9728
784, 33332,9734
785, 33357,9734
786, 33384,9738
787, 33402,9755
788, 33430,9749
789, 33453,9744
790, 33482,9743
791, 33502,9748
792, 33528,9745
793, 33557,9744
794, 33580,9744
795, 33612,9740
796, 33633,9744
797, 33649,9756
798, 33687,9747
799, 33712,9751
800, 33738,9752
801, 33763,9763
802, 33792,9757
803, 33827,9750
804, 33861,9749
805, 33888,9752
806, 33924,9750
807, 33954,9749
808, 33976,9758
809, 34001,9762
810, 34031,9765
811, 34054,9769
812, 34084,9770
813, 34112,9764
814, 34137,9773
815, 34156,9781
816, 34186,9783
817, 34203,9804
818, 34238,9792
819, 34262,9803
820, 34290,9804
821, 34313,9807
822, 34334,9809
823, 34359,9807
824, 34389,9811
825, 34411,9809
826, 34442,9819
827, 34473,9813
828, 34502,9815
829, 34538,9817
830, 34551,9829
831, 34576,9831
832, 34601,9844
833, 34624,9845
834, 34650,9847
835, 34682,9847
836, 34711,9850
837, 34749,9842
838, 34779,9839
839, 34804,9848
840, 34830,9847
841, 34859,9840
842, 34881,9853
843, 34907,9852
844, 34928,9853
845, 34951,9851
846, 34986,9855
847, 35016,9849
848, 35037,9853
849, 35061,9862
850, 35082,9868
851, 35108,9872
852, 35134,9875
853, 35149,9885
854, 35172,9885
855, 35204,9877
856, 35228,9872
857, 35259,9879
858, 35278,9892
859, 35305,9889
860, 35328,9889
861, 35355,9881
862, 35388,9864
863, 35408,9874
864, 35436,9877
865, 35468,9881
866, 35492,9892
867, 35515,9896
868, 35538,9901
869, 35564,9898
870, 35587,9907
871, 35613,9913
872, 35646,9902
873, 35681,9893
874, 35708,9890
875, 35741,9881
876, 35762,9881
877, 35787,9886
878, 35805,9903
879, 35835,9899
880, 35862,9895
881, 35883,9901
882, 35911,9904
883, 35950,9884
884, 35976,9891
884, 35977,9890
885, 35998,9894
886, 36032,9897
887, 36060,9902
888, 36092,9890
889, 36115,9898
890, 36144,9904
891, 36170,9911
892, 36198,9908
893, 36225,9909
894, 36247,9908
895, 36263,9914
896, 36282,9917
897, 36301,9920
898, 36327,9918
899, 36348,9921
900, 36363,9937
901, 36390,9930
902, 36410,9936
903, 36437,9939
903, 36437,9939
904, 36462,9948
905, 36484,9952
906, 36512,9945
907, 36541,9932
908, 36566,9933
909, 36587,9943
910, 36611,9949
911, 36630,9956
912, 36663,9948
913, 36695,9936
914, 36722,9945
915, 36747,9947
916, 36772,9943
917, 36799,9944
918, 36824,9946
919, 36853,9949
920, 36876,9953
921, 36907,9947
922, 36934,9946
923, 36957,9946
924, 36982,9943
925, 37005,9947
926, 37025,9956
927, 37054,9957
928, 37074,9953
929, 37096,9951
930, 37116,9953
931, 37142,9951
932, 37167,9958
933, 37191,9947
934, 37217,9954
935, 37246,9947
936, 37270,9946
937, 37284,9955
938, 37311,9946
939, 37328,9955
940, 37356,9951
941, 37379,9957
942, 37408,9952
943, 37435,9946
944, 37465,9953
945, 37485,9962
946, 37510,9960
947, 37537,9971
948, 37558,9980
949, 37579,9984
950, 37603,9993
951, 37627,9989
951, 37628,9988
952, 37654,9981
953, 37673,9986
954, 37695,9983
955, 37722,9983
956, 37756,9976
957, 37787,9974
958, 37809,9974
959, 37832,9981
960, 37855,9976
961, 37882,9979
962, 37912,9981
963, 37941,9971
964, 37960,9973
965, 37985,9977
966, 38007,9972
967, 38036,9973
967, 38038,9971
968, 38059,9980
969, 38094,9983
970, 38115,9983
971, 38147,9970
972, 38174,9968
973, 38192,9978
974, 38214,9985
975, 38239,9982
976, 38271,9970
977, 38288,9971
978, 38312,9977
979, 38339,9977
980, 38369,9968
981, 38406,9964
982, 38429,9963
983, 38450,9968
984, 38477,9956
985, 38502,9953
986, 38538,9941
987, 38556,9948
988, 38582,9937
988, 38583,9937
989, 38607,9932
990, 38631,9922
991, 38656,9916
992, 38679,9913
993, 38711,9899
994, 38735,9893
995, 38763,9879
996, 38794,9861
997, 38819,9855
998, 38843,9867
999, 38865,9864
1000, 38885,9879
1001, 38918,9867
1002, 38936,9870
1003, 38958,9867
1004, 38982,9870
1005, 39018,9855
1006, 39044,9854
1007, 39064,9856
1008, 39097,9851
1009, 39120,9847
1010, 39140,9851
1011, 39162,9855
1012, 39188,9851
1013, 39204,9849
1014, 39226,9852
1015, 39246,9854
1016, 39264,9860
1017, 39285,9858
1018, 39300,9860
1019, 39323,9856
1020, 39353,9844
1021, 39377,9841
1022, 39394,9843
1023, 39423,9834
1024, 39455,9821
1025, 39472,9817
1026, 39501,9810
1027, 39518,9815
1028, 39537,9819
1029, 39561,9817
1030, 39578,9825
1031, 39596,9826
1032, 39614,9831
1033, 39637,9839
1034, 39662,9836
1035, 39684,9836
1036, 39708,9829
1037, 39731,9822
1038, 39759,9816
1039, 39778,9819
1040, 39805,9818
1041, 39829,9820
1042, 39850,9822
1043, 39867,9827
1044, 39890,9832
1045, 39913,9833
1046, 39936,9830
1047, 39958,9830
1048, 39983,9825
1049, 40009,9818
1050, 40033,9818
1051, 40055,9813
1052, 40080,9814
1053, 40110,9809
1054, 40142,9796
1055, 40163,9797
1055, 40163,9798
1056, 40181,9797
1057, 40209,9791
1058, 40234,9787
1059, 40252,9792
1060, 40277,9786
1061, 40300,9781
1062, 40325,9784
1063, 40355,9779
1064, 40368,9800
1065, 40391,9798
1066, 40417,9794
1067, 40440,9794
1068, 40459,9797
1069, 40479,9798
1070, 40503,9795
1071, 40523,9800
1071, 40523,9800
1072, 40548,9795
1073, 40571,9793
1074, 40593,9790
1075, 40616,9787
1076, 40639,9789
1077, 40661,9795
1078, 40686,9793
1079, 40707,9799
1080, 40727,9803
1081, 40748,9797
1082, 40767,9795
1083, 40790,9794
1084, 40813,9794
1085, 40839,9789
1086, 40861,9786
1087, 40887,9781
1088, 40917,9756
1089, 40943,9754
1090, 40963,9752
1091, 40984,9743
1092, 41013,9729
1093, 41028,9732
1094, 41049,9731
1095, 41068,9730
1096, 41086,9733
1097, 41112,9729
1098, 41136,9724
1099, 41156,9728
1100, 41180,9722
1101, 41211,9712
1102, 41237,9703
1103, 41256,9706
1104, 41283,9702
1105, 41297,9702
1106, 41319,9693
1107, 41341,9683
1108, 41360,9683
1109, 41383,9679
1110, 41411,9667
1111, 41429,9668
1112, 41453,9662
1113, 41472,9664
1114, 41487,9670
1115, 41505,9668
1116, 41533,9660
1117, 41550,9660
1118, 41560,9660
1119, 41576,9672
1120, 41599,9657
1121, 41615,9658
1122, 41634,9655
1123, 41650,9659
1124, 41668,9654
1125, 41693,9642
1126, 41706,9645
1127, 41731,9636
1128, 41749,9631
1129, 41773,9614
1130, 41798,9611
1131, 41819,9600
1132, 41836,9599
1133, 41857,9594
1134, 41875,9593
1135, 41889,9599
1136, 41908,9596
1137, 41918,9596
1138, 41930,9597
1139, 41951,9590
1140, 41963,9593
1141, 41977,9589
1142, 41991,9597
1143, 42005,9604
1144, 42018,9604
1145, 42034,9606
1146, 42057,9601
1147, 42072,9601
1148, 42088,9595
1149, 42106,9592
1150, 42126,9587
1151, 42142,9593
1152, 42157,9589
1153, 42168,9587
1154, 42182,9589
1155, 42200,9588
1156, 42213,9591
1157, 42229,9584
1158, 42244,9585
1159, 42259,9586
1160, 42271,9592
1161, 42286,9586
1162, 42314,9569
1163, 42327,9563
1164, 42339,9566
1165, 42358,9565
1166, 42376,9561
1167, 42396,9554
1168, 42409,9553
1169, 42420,9557
1170, 42433,9558
1171, 42447,9556
1172, 42457,9555
1173, 42473,9545
1174, 42486,9545
1175, 42502,9546
1176, 42516,9545
1177, 42536,9537
1178, 42550,9538
1179, 42562,9540
1180, 42572,9545
1181, 42584,9546
1182, 42603,9542
1183, 42625,9535
1184, 42645,9528
1185, 42655,9530
1186, 42672,9524
1187, 42678,9531
1188, 42691,9532
1189, 42702,9532
1190, 42713,9534
1191, 42723,9540
1192, 42740,9532
1193, 42752,9530
1194, 42764,9533
1195, 42779,9529
1196, 42792,9526
1197, 42807,9521
1198, 42822,9518
1199, 42841,9508
1200, 42858,9498
1201, 42869,9495
1202, 42878,9499
1203, 42897,9487
1204, 42914,9478
1205, 42923,9480
1206, 42935,9477
1207, 42950,9472
1208, 42965,9469
1209, 42980,9460
1210, 42992,9458
1211, 42997,9461
1212, 43005,9464
1213, 43016,9469
1214, 43027,9469
1215, 43033,9477
1216, 43044,9475
1217, 43054,9473
1218, 43070,9468
1219, 43079,9472
1219, 43080,9471
1220, 43086,9475
1221, 43099,9470
1222, 43116,9467
1223, 43127,9461
1224, 43137,9465
1224, 43137,9465
1225, 43144,9467
1226, 43150,9474
1227, 43160,9474
1228, 43173,9473
1229, 43188,9469
1230, 43196,9472
1231, 43206,9477
1232, 43217,9479
1233, 43231,9476
1234, 43242,9475
1235, 43253,9472
1236, 43263,9471
1237, 43272,9465
1238, 43289,9459
1239, 43299,9462
1240, 43314,9458
1241, 43328,9451
1242, 43340,9447
1243, 43358,9437
1244, 43368,9437
1245, 43383,9435
1246, 43390,9436
1247, 43400,9432
1248, 43406,9431
1249, 43420,9428
1250, 43429,9429
1250, 43429,9429
1251, 43442,9425
1252, 43451,9431
1253, 43461,9429
1254, 43478,9425
1255, 43487,9425
1256, 43498,9420
1257, 43509,9418
1258, 43515,9421
1259, 43519,9426
1260, 43532,9417
1261, 43545,9415
1262, 43552,9420
1263, 43564,9419
1264, 43574,9419
1265, 43587,9410
1266, 43606,9396
1267, 43617,9394
1268, 43623,9397
1269, 43635,9393
1270, 43645,9395
1271, 43648,9402
1272, 43655,9400
1273, 43664,9398
1274, 43672,9396
1275, 43678,9397
1276, 43690,9394
1277, 43699,9395
1278, 43705,9398
1279, 43710,9395
1280, 43718,9395
1281, 43725,9394
1282, 43728,9395
1283, 43741,9390
1284, 43749,9390
1285, 43762,9389
1286, 43770,9387
1287, 43777,9388
1288, 43788,9386
1289, 43796,9384
1289, 43796,9384
1290, 43807,9377
1291, 43816,9372
1292, 43827,9366
1293, 43838,9364
1294, 43854,9358
1295, 43865,9356
1296, 43874,9352
1297, 43885,9343
1298, 43894,9345
1299, 43904,9345
1300, 43918,9337
1301, 43921,9339
1302, 43928,9337
1303, 43935,9336
1304, 43944,9340
1305, 43955,9333
1306, 43970,9328
1307, 43976,9327
1308, 43984,9330
1309, 43995,9326
1310, 44000,9332
1311, 44005,9334
1312, 44018,9333
1313, 44029,9328
1314, 44036,9328
1315, 44044,9327
1316, 44053,9325
1317, 44064,9325
1318, 44072,9325
1319, 44077,9328
1320, 44083,9329
1321, 44094,9325
1322, 44100,9326
1323, 44105,9328
1324, 44114,9326
1325, 44123,9331
1326, 44131,9329
1327, 44142,9322
1328, 44157,9316
1329, 44166,9317
1330, 44176,9312
1331, 44192,9304
1332, 44200,9306
1333, 44211,9304
1334, 44212,9307
1335, 44221,9303
1336, 44233,9303
1337, 44239,9308
1338, 44247,9310
1339, 44257,9307
1340, 44268,9302
1341, 44276,9300
1342, 44283,9296
1343, 44295,9292
1344, 44305,9287
1345, 44314,9286
1346, 44329,9282
1347, 44340,9278
1348, 44347,9277
1349, 44350,9284
1350, 44359,9283
1351, 44365,9286
1352, 44371,9289
1353, 44376,9286
1354, 44382,9289
1355, 44389,9290
1356, 44394,9292
1357, 44403,9288
1358, 44405,9294
1359, 44414,9295
1360, 44427,9285
1361, 44440,9286
1362, 44446,9284
1363, 44455,9283
1364, 44463,9278
1365, 44470,9282
1366, 44476,9287
1367, 44482,9292
1368, 44490,9291
1369, 44501,9290
1370, 44508,9293
1371, 44513,9297
1372, 44521,9292
1373, 44533,9288
1374, 44543,9288
1375, 44552,9281
1376, 44560,9283
1377, 44563,9287
1378, 44571,9291
1379, 44577,9290
1380, 44587,9286
1381, 44597,9286
1382, 44603,9290
1383, 44608,9295
1384, 44623,9285
1385, 44633,9280
1386, 44639,9283
1387, 44646,9281
1388, 44651,9285
1389, 44659,9294
1390, 44668,9287
1391, 44679,9281
1392, 44690,9276
1393, 44698,9276
1394, 44706,9275
1395, 44714,9272
1396, 44722,9274
1397, 44732,9277
1398, 44740,9277
1399, 44746,9278
1400, 44757,9271
1401, 44765,9269
1402, 44774,9263
1403, 44786,9253
1404, 44792,9255
1405, 44802,9252
1406, 44808,9255
1407, 44820,9246
1408, 44823,9254
1409, 44828,9258
1410, 44837,9258
1411, 44851,9247
1412, 44856,9250
1413, 44866,9252
1414, 44875,9252
1415, 44881,9253
1416, 44889,9252
1417, 44897,9251
1418, 44905,9252
1419, 44912,9250
1420, 44919,9249
1421, 44924,9253
1422, 44926,9261
1423, 44932,9264
1424, 44941,9264
1425, 44957,9257
1426, 44965,9254
1427, 44968,9258
1428, 44972,9258
1429, 44980,9256
1430, 44985,9258
1431, 45000,9247
1432, 45009,9244
1433, 45012,9251
1434, 45015,9259
1435, 45024,9254
1436, 45031,9251
1437, 45040,9250
1438, 45045,9254
1439, 45054,9251
