minutes,both,half
360, 50984,1392
361, 51063,1389
362, 51137,1378
363, 51211,1385
364, 51287,1374
365, 51358,1371
366, 51418,1386
367, 51491,1387
368, 51564,1380
369, 51638,1369
370, 51718,1356
371, 51780,1349
372, 51849,1354
373, 51913,1356
374, 51980,1356
375, 52040,1354
376, 52099,1369
377, 52183,1357
378, 52244,1368
379, 52308,1367
380, 52386,1345
381, 52438,1357
382, 52511,1364
383, 52582,1376
384, 52659,1353
385, 52726,1343
386, 52779,1349
387, 52848,1336
388, 52914,1338
388, 52914,1338
389, 52978,1331
390, 53037,1352
391, 53102,1335
392, 53175,1326
393, 53238,1325
394, 53281,1357
395, 53336,1363
396, 53400,1370
397, 53464,1372
398, 53546,1345
399, 53618,1336
400, 53685,1336
401, 53744,1340
402, 53803,1351
403, 53879,1332
403, 53880,1332
404, 53950,1338
405, 54015,1338
406, 54077,1339
407, 54138,1341
408, 54199,1333
409, 54268,1329
410, 54322,1352
411, 54385,1353
412, 54449,1345
413, 54521,1335
414, 54589,1321
415, 54659,1315
416, 54704,1326
417, 54763,1341
418, 54820,1356
419, 54880,1355
419, 54884,1352
420, 54946,1342
421, 55011,1337
422, 55083,1320
423, 55147,1325
424, 55198,1320
425, 55248,1328
426, 55304,1328
427, 55366,1332
428, 55423,1339
429, 55481,1337
430, 55543,1334
431, 55593,1348
432, 55659,1339
433, 55712,1353
434, 55783,1334
435, 55830,1350
436, 55889,1353
437, 55937,1366
438, 55996,1386
439, 56065,1381
440, 56138,1366
441, 56202,1355
442, 56278,1352
443, 56335,1367
444, 56411,1354
445, 56467,1368
446, 56534,1363
447, 56601,1363
448, 56663,1361
449, 56734,1354
450, 56806,1339
451, 56870,1340
452, 56925,1343
453, 56979,1363
454, 57043,1355
455, 57110,1370
456, 57177,1365
457, 57239,1362
458, 57300,1365
459, 57355,1365
460, 57428,1356
461, 57495,1359
462, 57557,1362
463, 57630,1357
464, 57683,1370
465, 57752,1351
466, 57800,1372
467, 57862,1376
468, 57918,1401
469, 57996,1393
470, 58060,1392
471, 58140,1379
472, 58206,1373
473, 58276,1365
474, 58333,1377
475, 58394,1390
476, 58455,1403
477, 58533,1395
478, 58594,1400
479, 58656,1410
480, 58719,1401
481, 58789,1388
482, 58851,1375
483, 58897,1394
484, 58957,1390
485, 59015,1379
486, 59068,1376
487, 59135,1388
488, 59195,1389
489, 59263,1385
490, 59321,1397
491, 59391,1397
492, 59471,1382
493, 59543,1388
494, 59605,1395
495, 59670,1396
496, 59733,1385
497, 59801,1384
498, 59875,1386
499, 59937,1379
500, 60002,1380
501, 60055,1400
502, 60121,1417
503, 60199,1406
504, 60271,1393
505, 60344,1388
506, 60408,1394
507, 60465,1402
508, 60535,1384
509, 60589,1397
510, 60644,1415
511, 60712,1407
512, 60778,1393
513, 60842,1393
514, 60910,1394
515, 60973,1389
516, 61040,1389
517, 61104,1391
518, 61169,1386
519, 61230,1398
520, 61298,1393
521, 61358,1392
521, 61360,1390
522, 61430,1387
523, 61496,1384
524, 61563,1394
525, 61633,1398
526, 61690,1417
527, 61762,1412
528, 61825,1423
529, 61901,1437
530, 61965,1444
531, 62044,1439
532, 62116,1446
533, 62198,1409
534, 62257,1420
535, 62323,1417
536, 62386,1422
537, 62442,1445
538, 62528,1437
539, 62599,1435
540, 62669,1450
541, 62738,1444
542, 62824,1419
543, 62893,1413
544, 62961,1401
545, 63011,1407
546, 63058,1429
547, 63131,1430
548, 63195,1435
549, 63268,1438
550, 63322,1438
551, 63389,1425
552, 63468,1421
553, 63521,1444
554, 63595,1425
555, 63649,1432
556, 63718,1433
557, 63782,1423
558, 63850,1418
559, 63897,1434
560, 63960,1442
561, 64041,1439
562, 64094,1436
563, 64161,1437
564, 64229,1438
565, 64300,1441
566, 64368,1451
567, 64424,1451
568, 64483,1460
569, 64543,1470
570, 64605,1487
571, 64672,1490
572, 64763,1482
573, 64826,1476
574, 64892,1486
575, 64973,1471
576, 65039,1478
577, 65098,1478
578, 65166,1489
579, 65229,1488
580, 65309,1472
581, 65396,1456
582, 65455,1450
583, 65520,1448
584, 65582,1445
585, 65633,1452
586, 65696,1445
587, 65765,1434
588, 65825,1439
589, 65885,1445
590, 65944,1456
591, 66018,1446
592, 66077,1448
593, 66149,1432
594, 66212,1433
595, 66262,1437
596, 66322,1437
597, 66384,1438
598, 66442,1449
599, 66509,1442
600, 66581,1429
601, 66638,1432
602, 66695,1438
603, 66752,1434
604, 66808,1440
605, 66878,1448
606, 66947,1437
607, 67013,1422
608, 67070,1430
609, 67119,1437
610, 67173,1452
611, 67239,1457
612, 67301,1455
613, 67382,1431
614, 67439,1426
615, 67492,1433
616, 67544,1427
617, 67593,1435
618, 67646,1441
619, 67707,1447
620, 67766,1441
621, 67827,1436
622, 67888,1444
623, 67950,1445
624, 68016,1427
625, 68066,1442
626, 68113,1447
627, 68180,1438
628, 68245,1439
629, 68303,1436
630, 68371,1431
631, 68424,1443
632, 68485,1434
633, 68549,1415
633, 68551,1413
634, 68599,1422
635, 68657,1410
636, 68711,1418
637, 68764,1432
638, 68832,1418
639, 68877,1429
640, 68928,1452
641, 68988,1456
642, 69058,1437
643, 69123,1437
644, 69187,1425
645, 69252,1426
646, 69291,1445
647, 69366,1431
648, 69426,1432
649, 69486,1422
650, 69543,1437
651, 69602,1414
652, 69649,1424
653, 69703,1433
654, 69763,1423
655, 69814,1433
656, 69889,1415
657, 69935,1406
658, 69991,1390
659, 70029,1416
660, 70079,1421
661, 70143,1414
662, 70183,1434
663, 70247,1430
664, 70309,1420
665, 70364,1418
666, 70423,1408
667, 70485,1418
668, 70555,1398
669, 70607,1403
670, 70650,1414
671, 70705,1415
672, 70757,1408
673, 70798,1414
674, 70848,1414
675, 70889,1428
676, 70962,1398
677, 70998,1427
678, 71054,1421
679, 71108,1415
680, 71156,1431
681, 71217,1422
682, 71257,1424
683, 71293,1447
684, 71360,1432
685, 71420,1436
686, 71471,1439
687, 71521,1450
688, 71567,1460
689, 71627,1438
690, 71681,1431
691, 71735,1426
692, 71785,1434
693, 71833,1434
694, 71883,1420
695, 71942,1426
696, 71991,1431
697, 72042,1440
698, 72094,1447
699, 72152,1440
700, 72219,1428
701, 72280,1415
702, 72327,1430
703, 72375,1438
704, 72439,1425
705, 72501,1412
706, 72540,1436
707, 72601,1423
708, 72651,1441
709, 72700,1460
710, 72755,1456
711, 72801,1459
712, 72853,1458
713, 72926,1442
714, 72981,1445
715, 73031,1454
716, 73095,1438
717, 73157,1424
718, 73202,1425
719, 73254,1431
720, 73302,1442
721, 73362,1430
722, 73420,1422
723, 73478,1409
724, 73530,1404
725, 73584,1408
726, 73636,1403
727, 73693,1394
728, 73744,1398
729, 73799,1390
730, 73853,1389
731, 73904,1386
732, 73951,1395
733, 73998,1400
734, 74051,1411
735, 74114,1387
736, 74158,1396
737, 74204,1404
738, 74259,1394
739, 74305,1396
740, 74348,1389
741, 74395,1389
742, 74444,1382
743, 74487,1381
744, 74536,1398
745, 74581,1409
746, 74627,1406
747, 74668,1414
748, 74723,1404
749, 74762,1415
750, 74810,1413
751, 74846,1424
752, 74903,1420
753, 74932,1442
754, 74990,1433
755, 75041,1428
756, 75072,1436
757, 75109,1448
757, 75110,1447
758, 75158,1448
759, 75209,1450
760, 75254,1466
761, 75301,1468
762, 75353,1471
763, 75410,1472
764, 75469,1466
765, 75516,1468
766, 75578,1445
767, 75633,1432
768, 75674,1442
769, 75722,1435
770, 75771,1440
771, 75810,1459
772, 75860,1446
773, 75907,1445
774, 75947,1458
775, 76006,1451
776, 76067,1438
777, 76112,1438
778, 76157,1451
779, 76205,1455
780, 76256,1456
781, 76310,1445
782, 76354,1452
783, 76398,1451
784, 76440,1446
785, 76480,1455
786, 76531,1440
787, 76581,1438
788, 76620,1452
789, 76662,1468
790, 76706,1485
791, 76761,1491
792, 76830,1482
793, 76883,1482
794, 76940,1468
795, 76997,1464
796, 77043,1470
797, 77101,1467
798, 77147,1467
799, 77194,1463
800, 77254,1440
800, 77255,1440
801, 77295,1450
802, 77347,1446
803, 77395,1444
804, 77440,1433
805, 77493,1440
806, 77546,1444
807, 77600,1452
808, 77663,1440
809, 77711,1456
810, 77747,1467
811, 77798,1464
812, 77842,1471
813, 77897,1465
814, 77946,1464
815, 77995,1464
816, 78047,1451
817, 78090,1454
818, 78145,1437
819, 78190,1433
820, 78238,1432
821, 78281,1441
822, 78331,1436
823, 78387,1422
824, 78429,1424
825, 78476,1434
826, 78528,1438
827, 78578,1441
828, 78624,1434
829, 78674,1423
830, 78717,1436
831, 78779,1424
832, 78834,1409
833, 78876,1408
834, 78915,1412
835, 78956,1427
836, 79005,1420
837, 79062,1429
838, 79113,1428
839, 79162,1430
840, 79208,1422
841, 79257,1414
842, 79300,1416
843, 79352,1413
844, 79400,1399
845, 79452,1388
846, 79499,1388
847, 79535,1410
848, 79579,1412
849, 79631,1407
850, 79679,1394
851, 79710,1405
852, 79764,1396
853, 79824,1389
854, 79873,1386
855, 79920,1385
856, 79965,1391
856, 79965,1391
857, 80009,1387
858, 80070,1376
859, 80114,1365
860, 80147,1368
861, 80199,1362
862, 80239,1358
863, 80296,1347
864, 80337,1339
865, 80378,1341
866, 80418,1351
867, 80443,1367
868, 80496,1352
869, 80534,1368
870, 80574,1385
871, 80625,1386
872, 80676,1381
873, 80720,1371
874, 80757,1387
875, 80803,1394
876, 80850,1400
877, 80896,1406
878, 80958,1406
879, 81000,1411
880, 81050,1405
881, 81109,1387
882, 81152,1390
883, 81204,1385
884, 81248,1389
885, 81304,1379
886, 81350,1365
887, 81379,1379
888, 81432,1376
889, 81482,1372
890, 81522,1370
891, 81569,1371
892, 81613,1380
893, 81661,1366
894, 81708,1369
895, 81752,1376
896, 81798,1369
897, 81841,1376
898, 81882,1379
899, 81935,1377
900, 81986,1382
901, 82028,1373
902, 82072,1354
903, 82120,1343
904, 82160,1346
905, 82187,1375
906, 82248,1355
907, 82295,1351
908, 82332,1358
909, 82375,1366
910, 82422,1366
911, 82468,1366
912, 82520,1355
913, 82559,1353
914, 82589,1366
915, 82635,1367
916, 82689,1350
917, 82730,1348
918, 82782,1329
919, 82816,1339
920, 82867,1329
921, 82906,1337
922, 82956,1331
923, 82996,1336
924, 83033,1355
925, 83079,1359
925, 83079,1360
926, 83117,1355
927, 83159,1360
928, 83202,1359
929, 83239,1368
930, 83282,1366
931, 83332,1351
932, 83371,1351
933, 83415,1340
934, 83473,1330
935, 83523,1326
936, 83571,1320
937, 83613,1319
938, 83657,1311
939, 83706,1318
940, 83747,1316
941, 83796,1320
942, 83839,1306
943, 83883,1308
944, 83916,1317
945, 83950,1317
946, 84003,1300
947, 84040,1304
948, 84085,1292
949, 84127,1281
950, 84162,1287
951, 84207,1283
952, 84237,1294
953, 84272,1296
954, 84322,1293
955, 84371,1277
956, 84404,1287
957, 84443,1280
958, 84488,1284
959, 84525,1285
960, 84559,1279
961, 84606,1275
961, 84606,1276
962, 84647,1280
963, 84687,1287
964, 84727,1289
965, 84775,1278
966, 84816,1280
967, 84857,1272
968, 84902,1260
969, 84945,1255
970, 84978,1252
971, 85020,1251
972, 85052,1257
973, 85085,1264
974, 85129,1258
975, 85169,1268
976, 85208,1269
977, 85245,1266
978, 85284,1269
979, 85326,1266
980, 85362,1268
981, 85405,1269
982, 85448,1263
983, 85488,1269
984, 85524,1276
985, 85572,1264
986, 85609,1257
987, 85645,1264
988, 85686,1262
989, 85726,1257
990, 85762,1256
991, 85794,1259
992, 85823,1262
993, 85861,1254
994, 85895,1257
995, 85939,1253
996, 85976,1252
997, 86006,1265
998, 86045,1260
999, 86084,1277
1000, 86126,1280
1001, 86168,1279
1002, 86206,1277
1003, 86247,1275
1004, 86281,1281
1005, 86328,1275
1006, 86373,1266
1007, 86409,1268
1008, 86445,1264
1009, 86479,1270
1010, 86522,1258
1011, 86564,1256
1012, 86612,1246
1013, 86641,1258
1014, 86678,1255
1015, 86706,1274
1016, 86749,1261
1017, 86799,1242
1018, 86838,1233
1019, 86871,1228
1020, 86905,1221
1021, 86942,1215
1022, 86969,1225
1023, 87008,1222
1024, 87048,1216
1025, 87075,1211
1026, 87102,1228
1027, 87127,1228
1028, 87162,1227
1029, 87193,1224
1030, 87230,1220
1031, 87273,1211
1032, 87310,1212
1033, 87341,1212
1034, 87383,1201
1035, 87418,1195
1036, 87455,1190
1037, 87486,1200
1038, 87533,1181
1039, 87570,1177
1040, 87602,1186
1041, 87642,1177
1042, 87684,1168
1043, 87715,1170
1044, 87748,1161
1045, 87777,1153
1046, 87804,1158
1047, 87836,1157
1048, 87863,1167
1049, 87906,1149
1050, 87940,1134
1051, 87963,1138
1052, 87988,1158
1053, 88010,1164
1054, 88045,1156
1055, 88075,1152
1056, 88103,1150
1057, 88134,1159
1058, 88157,1173
1059, 88185,1169
1060, 88213,1160
1061, 88241,1163
1062, 88284,1147
1063, 88311,1149
1064, 88337,1148
1065, 88364,1156
1066, 88395,1154
1067, 88427,1148
1068, 88453,1147
1069, 88476,1148
1070, 88512,1146
1071, 88531,1152
1072, 88567,1149
1073, 88604,1137
1074, 88632,1131
1075, 88660,1126
1076, 88690,1125
1077, 88711,1130
1078, 88736,1139
1079, 88762,1134
1080, 88782,1140
1081, 88810,1146
1082, 88837,1143
1083, 88864,1151
1084, 88897,1143
1085, 88927,1146
1086, 88952,1147
1087, 88985,1142
1088, 89011,1137
1089, 89037,1133
1090, 89063,1137
1091, 89087,1133
1092, 89111,1129
1093, 89133,1129
1094, 89155,1129
1095, 89180,1129
1096, 89210,1113
1097, 89226,1123
1098, 89243,1131
1099, 89264,1130
1100, 89293,1124
1101, 89320,1119
1102, 89338,1122
1103, 89362,1123
1104, 89382,1120
1105, 89403,1119
1106, 89427,1123
1107, 89446,1128
1108, 89468,1125
1109, 89496,1119
1110, 89525,1116
1111, 89555,1106
1112, 89570,1112
1113, 89595,1104
1114, 89620,1103
1115, 89644,1098
1116, 89661,1100
1117, 89683,1095
1118, 89697,1100
1119, 89714,1101
1120, 89734,1100
1121, 89758,1103
1122, 89780,1101
1123, 89806,1100
1124, 89820,1103
1125, 89842,1103
1126, 89864,1097
1127, 89884,1099
1128, 89908,1093
1129, 89933,1098
1130, 89950,1101
1131, 89970,1102
1132, 89993,1099
1133, 90013,1104
1134, 90033,1099
1135, 90055,1103
1136, 90080,1100
1137, 90100,1088
1138, 90122,1085
1139, 90140,1084
1140, 90162,1083
1141, 90179,1076
1142, 90187,1083
1143, 90202,1093
1144, 90224,1091
1145, 90245,1098
1146, 90260,1104
1147, 90280,1101
1148, 90313,1084
1149, 90330,1078
1150, 90349,1075
1151, 90370,1074
1152, 90386,1082
1153, 90403,1080
1154, 90419,1081
1155, 90438,1079
1156, 90454,1079
1157, 90466,1090
1158, 90478,1096
1159, 90495,1091
1160, 90522,1084
1161, 90556,1063
1162, 90567,1070
1163, 90581,1076
1164, 90598,1075
1165, 90615,1068
1166, 90630,1081
1167, 90645,1081
1168, 90666,1078
1169, 90679,1088
1170, 90701,1084
1171, 90717,1087
1172, 90746,1075
1173, 90762,1075
1174, 90783,1076
1175, 90801,1074
1176, 90816,1077
1177, 90832,1076
1178, 90843,1076
1179, 90859,1076
1180, 90869,1082
1181, 90881,1087
1182, 90894,1091
1183, 90916,1089
1184, 90936,1083
1185, 90958,1088
1186, 90981,1086
1187, 90999,1081
1188, 91019,1078
1189, 91035,1082
1190, 91049,1087
1191, 91074,1079
1192, 91092,1077
1193, 91111,1075
1194, 91123,1086
1195, 91144,1080
1196, 91158,1085
1197, 91174,1082
1198, 91189,1084
1199, 91207,1079
1200, 91216,1086
1201, 91232,1080
1202, 91255,1071
1203, 91266,1074
1204, 91282,1080
1205, 91297,1081
1206, 91316,1075
1207, 91331,1079
1208, 91345,1079
1209, 91363,1085
1210, 91381,1088
1211, 91397,1084
1212, 91414,1079
1213, 91427,1081
1214, 91452,1072
1215, 91469,1068
1216, 91480,1069
1217, 91492,1072
1218, 91514,1067
1219, 91531,1070
1220, 91547,1065
1221, 91562,1071
1222, 91573,1068
1223, 91582,1069
1224, 91594,1072
1225, 91604,1078
1226, 91628,1065
1227, 91647,1055
1228, 91663,1055
1229, 91678,1056
1230, 91688,1063
1231, 91701,1065
1232, 91717,1066
1233, 91728,1070
1234, 91741,1068
1235, 91756,1066
1236, 91766,1071
1237, 91782,1065
1238, 91796,1070
1239, 91810,1067
1240, 91826,1059
1241, 91838,1056
1242, 91845,1057
1243, 91857,1058
1243, 91857,1058
1244, 91865,1061
1245, 91876,1061
1246, 91890,1061
1247, 91905,1064
1248, 91922,1063
1249, 91938,1063
1250, 91954,1062
1251, 91966,1065
1252, 91981,1070
1253, 91992,1073
1254, 92008,1067
1255, 92019,1078
1256, 92039,1074
1257, 92059,1068
1258, 92082,1063
1259, 92104,1056
1260, 92117,1057
1261, 92131,1061
1262, 92148,1058
1263, 92165,1065
1264, 92183,1053
1265, 92197,1049
1266, 92212,1042
1267, 92220,1051
1268, 92228,1052
1269, 92240,1054
1270, 92252,1053
1271, 92264,1052
1272, 92278,1056
1273, 92295,1050
1274, 92302,1056
1275, 92315,1062
1276, 92328,1058
1277, 92347,1053
1278, 92364,1054
1279, 92377,1062
1280, 92398,1052
1281, 92417,1063
1282, 92435,1061
1283, 92451,1060
1284, 92467,1061
1285, 92482,1057
1286, 92495,1057
1287, 92509,1051
1288, 92520,1054
1289, 92530,1058
1290, 92541,1059
1291, 92554,1060
1292, 92571,1062
1293, 92584,1063
1294, 92595,1066
1295, 92608,1073
1296, 92627,1068
1297, 92647,1061
1298, 92660,1060
1299, 92673,1061
1300, 92686,1059
1301, 92709,1048
1302, 92723,1046
1303, 92731,1045
1304, 92749,1042
1305, 92759,1048
1306, 92774,1050
1307, 92782,1048
1308, 92794,1048
1309, 92802,1050
1310, 92812,1060
1311, 92824,1061
1312, 92840,1064
1313, 92853,1063
1314, 92872,1058
1315, 92881,1065
1316, 92896,1062
1317, 92913,1062
1318, 92928,1057
1319, 92952,1049
1320, 92960,1053
1321, 92971,1059
1322, 92990,1055
1323, 93004,1057
1324, 93018,1058
1325, 93035,1056
1326, 93052,1049
1327, 93066,1046
1328, 93080,1044
1329, 93096,1037
1330, 93106,1040
1331, 93118,1038
1332, 93134,1027
1333, 93144,1028
1334, 93151,1033
1335, 93164,1043
1336, 93179,1043
1337, 93192,1042
1338, 93199,1049
1339, 93214,1044
1340, 93225,1040
1341, 93235,1047
1342, 93249,1044
1342, 93250,1043
1343, 93267,1041
1344, 93280,1038
1345, 93296,1035
1346, 93306,1039
1347, 93313,1045
1348, 93326,1040
1349, 93341,1032
1350, 93355,1027
1351, 93368,1022
1352, 93378,1024
1353, 93393,1017
1354, 93407,1016
1355, 93415,1018
1356, 93424,1026
1357, 93436,1023
1358, 93448,1019
1359, 93459,1023
1360, 93468,1018
1361, 93478,1017
1362, 93487,1022
1363, 93494,1023
1364, 93503,1028
1365, 93515,1022
1366, 93527,1025
1367, 93536,1032
1368, 93550,1027
1369, 93561,1021
1370, 93571,1025
1371, 93585,1019
1372, 93594,1013
1373, 93604,1014
1374, 93613,1012
1375, 93623,1013
1376, 93635,1015
1377, 93641,1020
1378, 93649,1023
1379, 93656,1026
1380, 93667,1025
1381, 93681,1018
1382, 93687,1020
1383, 93695,1023
1384, 93704,1023
1385, 93712,1028
1386, 93729,1029
1387, 93740,1026
1388, 93748,1023
1389, 93761,1011
1390, 93767,1013
1391, 93775,1015
1392, 93781,1025
1393, 93800,1021
1394, 93810,1020
1395, 93821,1021
1396, 93830,1030
1397, 93840,1029
1398, 93856,1025
1399, 93864,1025
1400, 93881,1021
1401, 93888,1024
1402, 93900,1022
1403, 93914,1021
1404, 93924,1020
1405, 93929,1023
1406, 93938,1025
1407, 93947,1026
1408, 93961,1020
1409, 93971,1021
1410, 93982,1019
1411, 93990,1024
1412, 94002,1022
1413, 94007,1025
1414, 94019,1022
1415, 94026,1030
1416, 94041,1022
1417, 94050,1024
1418, 94068,1019
1419, 94078,1019
1420, 94088,1018
1421, 94096,1019
1422, 94108,1017
1423, 94118,1013
1424, 94130,1011
1425, 94138,1014
1426, 94150,1016
1427, 94163,1013
1428, 94175,1015
1429, 94187,1017
1430, 94198,1021
1431, 94213,1014
1432, 94221,1013
1433, 94233,1010
1434, 94239,1012
1435, 94247,1011
1436, 94254,1010
1437, 94261,1018
1438, 94273,1012
1439, 94280,1010
