minutes,both,half
380, 38010,2144
381, 38070,2132
382, 38134,2121
383, 38211,2119
384, 38281,2122
385, 38345,2131
386, 38386,2153
387, 38452,2165
388, 38513,2174
389, 38571,2170
390, 38640,2155
391, 38702,2168
392, 38768,2166
393, 38845,2156
394, 38901,2161
395, 38967,2155
396, 39016,2175
397, 39079,2172
398, 39142,2176
399, 39197,2193
400, 39266,2187
401, 39353,2158
402, 39441,2130
403, 39505,2125
404, 39566,2121
405, 39625,2137
406, 39682,2152
407, 39753,2138
408, 39810,2152
409, 39871,2149
410, 39915,2168
411, 39981,2167
412, 40059,2157
413, 40115,2164
414, 40174,2158
415, 40248,2141
416, 40311,2163
417, 40374,2173
418, 40420,2202
419, 40478,2211
420, 40541,2204
421, 40596,2211
422, 40668,2207
423, 40722,2215
424, 40780,2215
425, 40838,2220
426, 40901,2235
427, 40965,2234
428, 41036,2216
429, 41121,2183
430, 41182,2172
431, 41240,2173
432, 41290,2189
433, 41344,2184
434, 41405,2193
435, 41469,2180
436, 41530,2195
437, 41585,2201
438, 41652,2193
439, 41728,2168
440, 41790,2178
441, 41859,2155
442, 41910,2172
443, 41972,2170
444, 42022,2173
445, 42076,2186
446, 42144,2187
447, 42209,2187
448, 42266,2194
449, 42310,2219
450, 42380,2196
451, 42427,2217
452, 42484,2217
453, 42553,2194
454, 42612,2197
455, 42673,2192
456, 42727,2200
456, 42727,2200
457, 42797,2199
458, 42852,2216
459, 42931,2195
460, 42986,2201
461, 43043,2198
462, 43099,2196
463, 43157,2192
464, 43232,2176
465, 43299,2175
466, 43360,2173
467, 43422,2183
468, 43481,2192
469, 43528,2213
470, 43584,2229
471, 43659,2207
472, 43720,2209
473, 43790,2190
474, 43843,2201
475, 43908,2190
476, 43970,2192
477, 44026,2200
478, 44094,2200
479, 44155,2202
480, 44214,2193
481, 44285,2198
482, 44344,2196
483, 44399,2198
484, 44462,2204
485, 44509,2235
486, 44560,2249
487, 44619,2259
488, 44689,2264
489, 44747,2272
490, 44818,2266
491, 44878,2269
492, 44934,2286
493, 45004,2278
494, 45069,2260
495, 45127,2254
496, 45187,2259
497, 45254,2257
498, 45315,2241
499, 45389,2235
500, 45463,2215
501, 45515,2224
502, 45585,2224
503, 45639,2229
504, 45704,2230
505, 45762,2247
506, 45824,2252
507, 45896,2256
508, 45963,2250
509, 46024,2254
510, 46084,2259
511, 46144,2263
512, 46212,2246
513, 46280,2230
514, 46331,2245
515, 46401,2243
516, 46448,2248
517, 46516,2248
518, 46588,2224
519, 46644,2223
520, 46709,2236
521, 46769,2243
522, 46819,2246
523, 46880,2245
524, 46951,2226
525, 47001,2236
526, 47073,2226
527, 47144,2214
528, 47217,2189
529, 47266,2209
530, 47324,2198
531, 47382,2202
532, 47438,2223
533, 47497,2234
534, 47543,2246
535, 47602,2247
536, 47662,2251
537, 47725,2264
538, 47806,2244
539, 47865,2262
540, 47924,2261
541, 47995,2260
542, 48055,2260
543, 48118,2262
544, 48176,2259
545, 48238,2250
546, 48290,2267
547, 48364,2251
548, 48408,2280
549, 48456,2297
550, 48510,2303
551, 48568,2300
552, 48636,2285
553, 48699,2289
554, 48769,2285
555, 48823,2293
556, 48885,2303
557, 48956,2296
558, 49026,2276
559, 49075,2283
560, 49132,2279
561, 49200,2287
562, 49266,2288
563, 49327,2290
564, 49396,2273
565, 49449,2285
566, 49513,2278
567, 49576,2285
568, 49627,2312
569, 49700,2289
570, 49764,2287
571, 49814,2304
572, 49890,2287
573, 49949,2297
574, 50009,2295
575, 50063,2308
576, 50123,2316
576, 50123,2317
577, 50174,2346
578, 50240,2353
579, 50307,2355
580, 50370,2360
581, 50427,2364
582, 50511,2344
583, 50575,2351
584, 50633,2356
585, 50687,2368
586, 50749,2382
587, 50816,2395
588, 50881,2408
589, 50946,2417
590, 51007,2423
591, 51077,2415
592, 51135,2414
593, 51204,2419
594, 51280,2414
595, 51343,2420
596, 51412,2421
597, 51474,2435
598, 51532,2427
599, 51587,2422
600, 51645,2433
601, 51710,2436
602, 51782,2436
603, 51849,2430
604, 51904,2429
605, 51955,2442
606, 52027,2425
607, 52083,2434
608, 52133,2445
609, 52183,2451
610, 52242,2465
611, 52299,2470
612, 52360,2474
613, 52436,2447
614, 52502,2431
615, 52573,2420
616, 52630,2414
617, 52689,2426
618, 52754,2423
619, 52808,2427
620, 52862,2416
621, 52920,2423
622, 52975,2409
623, 53030,2416
624, 53081,2419
625, 53146,2424
626, 53210,2419
627, 53256,2433
628, 53303,2434
629, 53354,2438
630, 53425,2432
631, 53500,2428
632, 53556,2425
633, 53605,2436
634, 53655,2449
635, 53718,2450
636, 53773,2442
637, 53835,2442
638, 53893,2436
639, 53954,2443
640, 54007,2458
641, 54056,2482
642, 54112,2488
643, 54157,2504
644, 54218,2494
645, 54284,2485
646, 54366,2462
647, 54426,2456
648, 54484,2474
649, 54545,2482
650, 54603,2485
651, 54673,2484
652, 54730,2475
653, 54791,2471
654, 54846,2474
655, 54901,2463
656, 54970,2461
657, 55032,2470
658, 55094,2465
659, 55152,2485
660, 55208,2490
661, 55268,2489
662, 55324,2500
663, 55380,2506
664, 55443,2512
665, 55515,2499
666, 55579,2500
667, 55648,2497
668, 55713,2500
669, 55769,2510
670, 55830,2512
671, 55892,2502
672, 55959,2509
673, 56036,2494
674, 56098,2499
675, 56169,2474
676, 56225,2477
677, 56279,2480
678, 56338,2480
679, 56402,2466
680, 56463,2463
681, 56519,2465
682, 56584,2464
683, 56639,2473
684, 56695,2474
685, 56758,2478
686, 56808,2475
687, 56873,2473
688, 56930,2476
689, 56993,2478
690, 57053,2457
691, 57116,2441
692, 57182,2426
693, 57238,2437
694, 57293,2454
695, 57362,2453
696, 57418,2469
697, 57472,2470
698, 57539,2460
699, 57602,2486
700, 57656,2491
701, 57716,2486
702, 57766,2476
703, 57815,2490
704, 57869,2502
705, 57929,2516
706, 58000,2493
707, 58061,2505
708, 58127,2496
709, 58183,2502
710, 58231,2523
711, 58299,2512
712, 58357,2518
713, 58407,2527
714, 58469,2512
715, 58539,2503
716, 58590,2500
717, 58645,2498
718, 58714,2503
719, 58771,2502
720, 58833,2493
721, 58890,2501
722, 58943,2503
723, 59000,2519
724, 59058,2518
724, 59058,2518
725, 59126,2521
726, 59180,2527
727, 59230,2520
728, 59294,2517
729, 59345,2528
730, 59399,2536
731, 59458,2535
732, 59507,2544
733, 59558,2558
734, 59613,2576
735, 59657,2585
736, 59720,2586
737, 59774,2588
738, 59830,2581
739, 59880,2589
740, 59946,2584
741, 59996,2590
742, 60063,2559
743, 60131,2552
744, 60184,2555
745, 60243,2555
746, 60300,2553
747, 60361,2554
748, 60419,2553
749, 60474,2559
750, 60533,2550
751, 60597,2540
752, 60653,2543
753, 60716,2526
754, 60779,2534
755, 60839,2530
756, 60892,2530
757, 60942,2533
758, 60999,2545
759, 61049,2547
760, 61109,2558
761, 61180,2535
762, 61225,2555
763, 61274,2548
764, 61322,2542
765, 61363,2546
766, 61406,2568
767, 61460,2576
768, 61505,2591
769, 61573,2579
770, 61637,2571
771, 61698,2572
772, 61755,2562
773, 61810,2552
774, 61855,2559
775, 61909,2546
776, 61974,2537
777, 62016,2558
778, 62070,2557
779, 62133,2551
779, 62134,2551
780, 62202,2538
781, 62268,2528
782, 62321,2538
783, 62382,2546
784, 62441,2553
785, 62493,2559
786, 62550,2559
787, 62608,2566
788, 62669,2567
789, 62725,2581
790, 62797,2563
791, 62857,2559
792, 62917,2548
793, 62983,2531
794, 63029,2547
795, 63071,2557
796, 63122,2558
797, 63178,2575
798, 63222,2591
799, 63287,2575
800, 63352,2578
801, 63430,2571
802, 63472,2592
803, 63522,2584
804, 63588,2567
805, 63630,2582
806, 63688,2580
807, 63749,2577
808, 63806,2590
809, 63871,2595
810, 63932,2603
811, 64005,2580
812, 64052,2586
813, 64112,2584
814, 64158,2594
815, 64214,2584
816, 64269,2574
817, 64338,2562
818, 64408,2552
819, 64457,2570
820, 64512,2580
821, 64578,2583
822, 64637,2585
823, 64703,2580
824, 64754,2590
825, 64827,2579
826, 64882,2583
827, 64952,2581
828, 65024,2572
829, 65076,2590
830, 65126,2608
831, 65171,2616
832, 65244,2591
833, 65303,2580
834, 65355,2597
835, 65418,2600
836, 65461,2607
837, 65530,2597
838, 65585,2605
839, 65652,2596
840, 65721,2590
841, 65783,2582
842, 65834,2592
843, 65895,2593
844, 65946,2604
845, 65993,2616
846, 66047,2612
847, 66100,2622
848, 66165,2612
849, 66221,2623
850, 66273,2632
851, 66335,2637
852, 66383,2650
853, 66443,2632
854, 66506,2627
855, 66556,2637
856, 66621,2646
857, 66670,2658
858, 66731,2656
859, 66792,2648
860, 66858,2631
861, 66928,2624
862, 66990,2608
863, 67045,2609
864, 67101,2617
865, 67154,2624
866, 67222,2608
867, 67263,2620
868, 67316,2636
869, 67375,2639
870, 67426,2651
871, 67492,2650
872, 67538,2650
873, 67585,2663
874, 67650,2644
875, 67705,2645
876, 67780,2633
877, 67842,2632
878, 67892,2648
879, 67954,2649
880, 68016,2649
881, 68088,2630
882, 68141,2623
883, 68193,2637
884, 68267,2629
885, 68313,2646
886, 68372,2655
887, 68430,2653
888, 68488,2654
889, 68553,2649
890, 68608,2650
891, 68663,2660
892, 68722,2653
893, 68766,2662
894, 68826,2661
895, 68891,2658
896, 68955,2648
897, 69033,2634
898, 69090,2640
899, 69133,2661
900, 69210,2652
901, 69281,2640
902, 69335,2653
903, 69385,2657
904, 69444,2664
905, 69506,2661
906, 69557,2664
907, 69617,2658
908, 69681,2658
909, 69734,2666
910, 69785,2684
911, 69840,2686
912, 69906,2677
913, 69960,2688
914, 70019,2689
915, 70071,2700
916, 70125,2700
917, 70188,2693
918, 70255,2702
919, 70332,2689
920, 70386,2698
921, 70441,2692
922, 70506,2696
923, 70578,2692
924, 70644,2674
925, 70713,2668
926, 70788,2663
927, 70839,2679
928, 70895,2675
929, 70953,2688
930, 71008,2681
931, 71077,2671
932, 71134,2670
933, 71192,2681
934, 71259,2669
935, 71317,2673
936, 71379,2679
937, 71452,2652
938, 71500,2664
939, 71562,2660
940, 71628,2653
941, 71686,2659
942, 71743,2657
943, 71801,2650
944, 71865,2645
945, 71919,2658
946, 71969,2669
947, 72028,2649
948, 72091,2643
949, 72148,2629
950, 72215,2618
951, 72279,2616
952, 72341,2614
953, 72390,2621
954, 72462,2602
955, 72525,2604
956, 72585,2593
957, 72640,2607
958, 72686,2615
959, 72743,2610
960, 72805,2606
961, 72851,2633
962, 72903,2654
963, 72965,2653
964, 73036,2647
965, 73095,2631
966, 73162,2625
967, 73220,2616
968, 73287,2599
969, 73351,2590
970, 73402,2593
971, 73459,2601
972, 73521,2596
973, 73576,2595
974, 73635,2592
975, 73689,2591
976, 73740,2584
977, 73802,2572
978, 73848,2573
979, 73893,2581
980, 73957,2575
981, 74015,2562
982, 74069,2570
983, 74113,2587
984, 74173,2580
985, 74225,2580
986, 74281,2577
987, 74340,2582
988, 74397,2599
989, 74465,2582
990, 74521,2585
991, 74585,2583
992, 74635,2582
993, 74698,2568
994, 74759,2566
995, 74811,2563
996, 74862,2559
997, 74907,2560
998, 74947,2576
999, 75002,2578
1000, 75058,2576
1001, 75115,2579
1002, 75169,2582
1003, 75225,2574
1004, 75297,2554
