minutes,both,half
270, 33408,1950
271, 33512,1958
272, 33613,1982
273, 33706,2000
274, 33826,2000
275, 33932,2008
276, 34040,2023
277, 34159,2019
278, 34260,2059
279, 34364,2067
280, 34488,2078
281, 34604,2088
282, 34734,2080
283, 34834,2092
284, 34951,2101
285, 35085,2067
286, 35198,2074
287, 35306,2077
288, 35411,2114
289, 35530,2119
290, 35631,2149
291, 35750,2146
292, 35870,2143
293, 35973,2156
294, 36094,2158
295, 36200,2146
296, 36336,2136
297, 36455,2134
298, 36581,2128
299, 36693,2135
300, 36808,2149
301, 36906,2184
302, 37015,2201
303, 37122,2223
304, 37242,2237
305, 37356,2236
306, 37474,2211
307, 37588,2220
308, 37707,2225
309, 37818,2234
310, 37948,2211
311, 38055,2223
312, 38155,2245
313, 38265,2250
314, 38365,2273
315, 38476,2284
316, 38599,2276
317, 38708,2284
318, 38830,2282
319, 38939,2308
320, 39047,2319
321, 39171,2298
322, 39291,2292
323, 39417,2299
324, 39539,2301
325, 39656,2296
326, 39760,2327
327, 39863,2348
328, 39969,2354
329, 40085,2330
330, 40203,2340
331, 40309,2362
332, 40426,2348
333, 40546,2340
334, 40665,2367
335, 40789,2374
336, 40935,2328
337, 41038,2347
338, 41161,2332
339, 41285,2321
340, 41391,2317
341, 41530,2308
342, 41648,2303
343, 41746,2314
344, 41857,2317
345, 41984,2323
346, 42105,2299
347, 42219,2298
348, 42325,2296
348, 42326,2296
349, 42448,2291
350, 42548,2309
351, 42664,2309
352, 42785,2303
353, 42889,2318
354, 43010,2285
355, 43122,2306
356, 43220,2328
357, 43309,2326
358, 43401,2336
359, 43498,2354
360, 43589,2359
361, 43702,2358
362, 43809,2355
363, 43913,2363
364, 44002,2373
365, 44107,2355
366, 44220,2346
367, 44322,2351
368, 44425,2336
369, 44520,2330
370, 44625,2344
371, 44728,2341
372, 44851,2320
373, 44953,2312
374, 45070,2310
375, 45162,2342
376, 45259,2353
377, 45359,2346
377, 45360,2345
378, 45454,2359
379, 45555,2352
380, 45668,2343
381, 45761,2335
382, 45854,2343
383, 45941,2346
384, 46040,2349
385, 46147,2337
386, 46238,2333
387, 46336,2344
388, 46424,2361
389, 46517,2380
390, 46612,2364
391, 46718,2359
392, 46824,2351
393, 46917,2360
394, 47010,2351
395, 47111,2344
396, 47200,2351
397, 47294,2357
398, 47405,2360
399, 47485,2388
400, 47589,2374
401, 47674,2375
402, 47771,2368
403, 47848,2382
404, 47939,2377
405, 48026,2386
406, 48126,2389
407, 48219,2392
408, 48317,2384
409, 48392,2406
410, 48492,2408
411, 48597,2408
412, 48685,2415
413, 48787,2406
414, 48888,2408
415, 48989,2401
416, 49084,2401
417, 49174,2417
418, 49264,2424
419, 49364,2426
420, 49469,2408
421, 49564,2407
422, 49662,2418
423, 49747,2447
424, 49840,2436
425, 49934,2442
426, 50015,2466
427, 50117,2468
428, 50210,2460
429, 50301,2460
430, 50401,2448
431, 50507,2422
432, 50593,2443
433, 50695,2441
434, 50799,2422
435, 50904,2403
436, 50998,2394
437, 51088,2398
438, 51169,2413
439, 51255,2411
440, 51348,2380
441, 51440,2384
442, 51516,2381
443, 51614,2368
444, 51706,2367
445, 51799,2356
446, 51894,2362
447, 51980,2370
448, 52069,2383
449, 52153,2367
450, 52235,2370
450, 52235,2370
451, 52325,2385
452, 52409,2388
453, 52498,2389
454, 52576,2398
455, 52665,2398
456, 52746,2381
457, 52833,2383
458, 52931,2382
459, 53015,2376
460, 53097,2368
461, 53189,2361
462, 53280,2366
463, 53365,2374
464, 53474,2354
465, 53562,2344
466, 53663,2324
467, 53750,2315
468, 53830,2316
469, 53902,2345
470, 53978,2359
471, 54068,2378
472, 54151,2390
473, 54243,2371
474, 54327,2372
475, 54402,2376
476, 54486,2389
477, 54589,2363
478, 54653,2389
479, 54726,2420
480, 54818,2428
481, 54899,2432
482, 54977,2430
483, 55075,2429
484, 55151,2427
485, 55234,2439
486, 55315,2451
487, 55381,2470
488, 55454,2486
489, 55543,2487
490, 55639,2478
491, 55721,2464
492, 55811,2447
493, 55889,2439
494, 55966,2467
495, 56046,2479
496, 56125,2477
497, 56206,2475
498, 56280,2491
499, 56355,2480
500, 56455,2461
501, 56537,2466
502, 56615,2467
503, 56698,2470
504, 56785,2455
505, 56859,2464
506, 56932,2478
507, 57021,2481
508, 57118,2475
509, 57197,2487
510, 57284,2498
511, 57367,2501
512, 57466,2480
513, 57563,2459
514, 57640,2449
515, 57717,2449
516, 57784,2472
517, 57872,2464
518, 57942,2487
519, 58016,2491
520, 58091,2512
521, 58178,2497
522, 58258,2501
523, 58335,2499
524, 58421,2488
525, 58502,2497
526, 58569,2519
527, 58645,2522
528, 58718,2524
529, 58783,2555
530, 58877,2538
531, 58966,2525
532, 59058,2513
533, 59150,2507
534, 59217,2526
535, 59298,2530
536, 59383,2516
537, 59458,2527
538, 59539,2532
539, 59614,2534
540, 59700,2531
541, 59784,2524
542, 59870,2521
543, 59942,2537
544, 59998,2576
545, 60084,2577
546, 60159,2595
547, 60244,2589
548, 60342,2564
549, 60409,2568
550, 60504,2547
551, 60593,2539
552, 60677,2531
553, 60734,2566
554, 60812,2570
555, 60908,2556
555, 60909,2557
556, 60981,2556
557, 61073,2526
558, 61139,2529
559, 61225,2512
560, 61298,2517
561, 61380,2511
562, 61456,2502
563, 61542,2472
564, 61624,2466
565, 61703,2459
566, 61785,2444
567, 61875,2430
568, 61957,2432
569, 62031,2435
570, 62098,2436
571, 62181,2445
572, 62250,2453
573, 62329,2451
574, 62405,2444
575, 62491,2439
576, 62565,2447
577, 62638,2453
578, 62693,2479
579, 62777,2462
580, 62849,2469
581, 62931,2482
582, 63004,2476
583, 63066,2484
584, 63136,2487
585, 63223,2476
586, 63296,2473
586, 63296,2473
587, 63372,2476
588, 63465,2465
589, 63543,2446
590, 63617,2441
591, 63687,2478
592, 63762,2488
593, 63845,2482
594, 63933,2473
595, 64006,2478
596, 64089,2454
597, 64151,2473
598, 64242,2448
599, 64293,2474
600, 64352,2491
601, 64433,2485
602, 64506,2495
603, 64584,2508
604, 64661,2501
605, 64737,2500
606, 64836,2479
607, 64907,2482
608, 64966,2499
609, 65043,2492
610, 65102,2512
611, 65167,2530
612, 65235,2535
613, 65301,2537
614, 65378,2514
615, 65449,2523
616, 65522,2512
617, 65596,2510
618, 65662,2515
619, 65744,2506
620, 65801,2511
621, 65867,2516
622, 65939,2510
623, 66013,2508
624, 66083,2509
625, 66147,2509
626, 66214,2515
627, 66282,2520
627, 66283,2520
628, 66357,2509
629, 66435,2494
629, 66435,2495
630, 66489,2511
631, 66552,2527
632, 66619,2534
633, 66687,2538
634, 66764,2519
635, 66834,2516
636, 66906,2534
637, 66971,2546
638, 67032,2555
639, 67098,2556
640, 67157,2552
641, 67233,2549
642, 67303,2544
643, 67389,2523
644, 67458,2524
645, 67517,2534
646, 67582,2531
647, 67651,2537
648, 67726,2524
649, 67807,2508
650, 67871,2495
651, 67941,2482
652, 68011,2478
653, 68074,2482
654, 68139,2464
655, 68217,2441
656, 68287,2436
657, 68350,2440
658, 68408,2439
659, 68463,2453
660, 68526,2454
661, 68596,2441
662, 68649,2442
663, 68707,2450
664, 68774,2448
665, 68839,2453
666, 68892,2470
667, 68957,2457
668, 69025,2457
669, 69102,2440
670, 69177,2451
671, 69243,2454
672, 69297,2463
673, 69375,2466
674, 69439,2469
675, 69508,2452
676, 69565,2453
677, 69621,2452
678, 69672,2456
679, 69751,2446
680, 69807,2446
681, 69876,2436
682, 69929,2442
683, 69990,2447
684, 70040,2465
685, 70087,2483
686, 70149,2501
687, 70210,2494
688, 70262,2509
689, 70326,2497
690, 70388,2501
691, 70452,2499
692, 70503,2508
693, 70568,2508
694, 70632,2503
695, 70697,2505
696, 70752,2502
697, 70823,2499
698, 70886,2503
699, 70943,2507
700, 71016,2500
701, 71077,2501
701, 71078,2500
702, 71138,2494
703, 71197,2483
704, 71260,2483
705, 71330,2470
706, 71397,2476
707, 71459,2474
708, 71521,2475
709, 71587,2473
710, 71649,2472
711, 71713,2470
712, 71768,2473
713, 71831,2468
714, 71899,2469
715, 71949,2478
716, 72016,2460
717, 72072,2472
718, 72109,2497
719, 72182,2478
720, 72246,2469
721, 72303,2463
722, 72362,2467
723, 72422,2470
724, 72483,2468
725, 72533,2475
726, 72594,2471
727, 72661,2462
728, 72728,2443
729, 72776,2450
730, 72819,2480
731, 72865,2496
732, 72929,2503
733, 72985,2508
734, 73045,2510
735, 73124,2493
736, 73195,2488
737, 73273,2474
738, 73327,2487
739, 73381,2497
740, 73442,2493
741, 73501,2492
742, 73574,2475
743, 73642,2472
744, 73698,2467
745, 73758,2451
746, 73823,2450
747, 73889,2445
748, 73954,2460
749, 74020,2453
750, 74096,2439
751, 74152,2440
752, 74206,2435
753, 74271,2431
754, 74333,2427
755, 74389,2447
756, 74462,2420
757, 74521,2432
758, 74586,2417
759, 74649,2412
760, 74701,2422
761, 74764,2424
762, 74833,2413
763, 74888,2418
764, 74957,2413
765, 75008,2441
766, 75058,2447
767, 75107,2451
768, 75165,2441
769, 75219,2443
770, 75289,2420
771, 75373,2384
772, 75424,2400
773, 75489,2393
774, 75550,2398
775, 75615,2400
776, 75665,2398
777, 75723,2399
778, 75770,2409
779, 75842,2394
780, 75902,2387
781, 75961,2400
782, 76023,2411
783, 76077,2407
784, 76129,2409
785, 76195,2401
786, 76264,2389
787, 76322,2370
788, 76373,2378
789, 76416,2398
790, 76468,2390
790, 76468,2390
791, 76521,2417
792, 76577,2416
793, 76630,2428
794, 76680,2430
795, 76747,2422
796, 76806,2425
797, 76877,2412
798, 76948,2407
799, 77002,2399
800, 77053,2397
801, 77099,2405
802, 77158,2401
803, 77219,2394
804, 77264,2409
805, 77332,2388
806, 77395,2382
807, 77458,2378
808, 77516,2371
809, 77582,2351
810, 77650,2333
811, 77702,2348
812, 77761,2334
813, 77807,2344
814, 77849,2344
815, 77889,2356
816, 77935,2371
817, 77986,2371
818, 78043,2353
819, 78089,2362
820, 78148,2358
821, 78205,2356
822, 78273,2336
823, 78327,2336
824, 78382,2325
825, 78422,2331
826, 78466,2331
827, 78525,2321
828, 78575,2330
829, 78628,2327
830, 78680,2320
831, 78723,2324
832, 78769,2338
833, 78820,2338
834, 78870,2338
835, 78930,2327
836, 78968,2344
837, 79036,2344
838, 79090,2360
839, 79139,2360
840, 79186,2367
841, 79242,2363
842, 79281,2376
843, 79344,2373
844, 79395,2383
845, 79457,2375
846, 79511,2362
847, 79561,2367
848, 79616,2361
849, 79679,2354
850, 79738,2343
851, 79799,2317
852, 79845,2323
853, 79902,2319
854, 79961,2313
855, 80018,2296
856, 80061,2309
857, 80107,2321
858, 80154,2315
859, 80218,2314
860, 80265,2312
861, 80321,2326
862, 80367,2334
863, 80424,2320
864, 80486,2312
865, 80534,2315
866, 80590,2302
867, 80632,2312
868, 80684,2309
869, 80733,2326
870, 80775,2332
871, 80815,2349
872, 80877,2330
873, 80935,2327
874, 80978,2343
875, 81035,2330
876, 81079,2337
877, 81131,2338
878, 81190,2328
879, 81241,2323
880, 81290,2323
881, 81340,2327
882, 81406,2317
883, 81447,2328
884, 81497,2336
885, 81547,2345
886, 81594,2355
887, 81644,2351
888, 81696,2356
889, 81740,2366
890, 81791,2378
891, 81848,2375
892, 81896,2385
893, 81960,2369
894, 82017,2359
895, 82074,2346
896, 82133,2322
897, 82183,2315
898, 82242,2312
899, 82297,2312
900, 82354,2304
901, 82410,2300
902, 82457,2307
903, 82508,2309
904, 82560,2310
905, 82616,2306
906, 82674,2307
907, 82720,2309
908, 82783,2311
909, 82835,2316
910, 82880,2327
911, 82934,2330
912, 82989,2317
913, 83039,2329
914, 83093,2329
915, 83153,2329
916, 83224,2313
917, 83276,2313
918, 83320,2312
919, 83362,2322
920, 83415,2334
921, 83467,2328
922, 83524,2313
923, 83584,2299
924, 83654,2279
925, 83698,2280
926, 83754,2273
927, 83801,2268
928, 83850,2269
929, 83910,2264
930, 83962,2263
931, 84003,2281
932, 84051,2281
933, 84099,2276
934, 84154,2279
935, 84209,2284
936, 84256,2291
937, 84309,2277
938, 84368,2267
939, 84417,2266
940, 84464,2263
941, 84510,2262
942, 84570,2251
943, 84618,2257
944, 84680,2258
945, 84734,2252
946, 84774,2256
947, 84835,2254
948, 84887,2251
949, 84925,2254
950, 84977,2240
951, 85031,2238
952, 85088,2226
953, 85125,2238
954, 85178,2239
955, 85225,2254
956, 85268,2270
957, 85322,2260
958, 85371,2269
959, 85415,2269
960, 85455,2284
961, 85511,2280
962, 85559,2276
963, 85626,2254
964, 85670,2245
965, 85724,2249
966, 85771,2241
967, 85820,2246
968, 85874,2234
969, 85922,2237
970, 85973,2219
971, 86020,2236
972, 86079,2216
973, 86127,2222
974, 86175,2226
975, 86225,2216
976, 86269,2210
977, 86316,2218
978, 86354,2227
979, 86393,2230
980, 86440,2232
981, 86491,2227
982, 86549,2217
983, 86598,2216
984, 86644,2211
985, 86690,2206
986, 86732,2213
987, 86778,2215
988, 86831,2214
989, 86893,2203
990, 86928,2213
991, 86973,2205
992, 87023,2199
993, 87072,2189
994, 87119,2174
995, 87166,2180
996, 87227,2173
997, 87270,2178
998, 87322,2166
999, 87364,2182
1000, 87410,2175
1001, 87466,2149
1002, 87509,2144
1003, 87555,2130
1004, 87595,2134
1005, 87631,2131
1006, 87668,2150
1007, 87705,2157
1008, 87746,2157
1009, 87787,2155
1010, 87829,2152
1011, 87887,2146
1012, 87934,2147
1013, 87977,2147
1013, 87978,2146
1014, 88029,2133
1015, 88073,2118
1016, 88103,2125
1017, 88143,2139
1018, 88185,2139
1019, 88223,2152
1020, 88269,2150
1021, 88317,2141
1022, 88360,2138
1023, 88399,2133
1024, 88448,2120
1025, 88481,2129
1026, 88524,2120
1027, 88569,2112
1028, 88622,2095
1029, 88667,2094
1030, 88710,2084
1031, 88747,2086
1032, 88787,2083
1033, 88825,2081
1034, 88870,2065
1035, 88917,2067
1036, 88950,2080
1037, 88984,2085
1038, 89023,2080
1039, 89064,2075
1040, 89099,2089
1041, 89128,2098
1042, 89161,2090
1043, 89204,2088
1044, 89243,2086
1044, 89244,2085
1045, 89282,2088
1046, 89316,2095
1047, 89356,2090
1048, 89391,2088
1049, 89426,2083
1050, 89464,2080
1051, 89500,2090
1052, 89544,2080
1053, 89579,2071
1054, 89615,2069
1055, 89657,2055
1056, 89695,2040
1057, 89723,2052
1058, 89760,2047
1059, 89796,2047
1060, 89838,2041
1061, 89873,2041
1061, 89873,2041
1062, 89912,2042
1063, 89946,2040
1064, 89987,2027
1065, 90022,2024
1066, 90061,2011
1067, 90105,2002
1068, 90139,2000
1069, 90170,2001
1070, 90199,2000
1071, 90237,1993
1072, 90255,2012
1073, 90287,2003
1074, 90325,1999
1075, 90358,1999
1076, 90388,2011
1076, 90388,2012
1077, 90415,2017
1078, 90444,2025
1079, 90469,2021
1080, 90499,2031
1081, 90534,2026
1082, 90580,2011
1083, 90611,2016
1084, 90646,2012
1085, 90677,2011
1086, 90713,2003
1087, 90747,1998
1088, 90776,2000
1089, 90820,1984
1090, 90854,1984
1091, 90886,1974
1092, 90913,1977
1093, 90941,1971
1094, 90973,1959
1095, 90997,1965
1096, 91022,1959
1097, 91051,1964
1098, 91078,1956
1099, 91102,1951
1100, 91125,1955
1101, 91148,1961
1102, 91172,1968
1103, 91196,1971
1104, 91218,1979
1105, 91248,1974
1106, 91275,1970
1107, 91297,1968
1108, 91317,1967
1109, 91348,1949
1110, 91375,1950
1111, 91399,1951
1112, 91426,1958
1113, 91452,1960
1114, 91484,1946
1115, 91510,1948
1116, 91527,1955
1117, 91552,1963
1118, 91577,1965
1119, 91606,1959
1120, 91629,1959
1121, 91661,1952
1122, 91683,1963
1123, 91710,1955
1124, 91731,1962
1124, 91733,1960
1125, 91749,1966
1126, 91776,1949
1127, 91803,1937
1128, 91823,1941
1129, 91846,1943
1130, 91871,1944
1131, 91896,1946
1132, 91919,1944
1133, 91942,1947
1134, 91972,1934
1135, 91998,1928
1136, 92021,1928
1137, 92050,1921
1138, 92077,1920
1139, 92096,1922
1140, 92128,1910
1141, 92147,1909
1142, 92169,1912
1143, 92192,1903
1144, 92223,1892
1145, 92237,1899
1146, 92259,1900
1147, 92283,1894
1148, 92303,1894
1149, 92322,1899
1150, 92344,1898
1151, 92365,1901
1152, 92393,1890
1153, 92417,1885
1154, 92431,1892
1155, 92455,1886
1156, 92470,1893
1157, 92487,1898
1158, 92510,1902
1159, 92543,1885
1160, 92561,1889
1161, 92582,1886
1162, 92600,1890
1163, 92623,1882
1164, 92640,1882
1165, 92661,1876
1166, 92679,1878
1167, 92697,1876
1168, 92710,1880
1169, 92730,1878
1170, 92747,1872
1171, 92770,1865
1172, 92787,1861
1173, 92804,1861
1174, 92824,1857
1175, 92840,1859
1176, 92858,1857
1177, 92872,1857
1178, 92884,1865
1179, 92899,1867
1180, 92921,1862
1181, 92930,1866
1182, 92950,1860
1183, 92969,1859
1184, 92987,1858
1185, 92998,1869
1186, 93013,1869
1187, 93035,1862
1188, 93045,1861
1189, 93063,1856
1190, 93084,1844
1191, 93099,1856
1192, 93123,1850
1192, 93123,1850
1193, 93143,1848
1194, 93156,1855
1195, 93169,1866
1196, 93184,1868
1197, 93196,1871
1198, 93212,1871
1199, 93233,1865
1200, 93249,1860
1201, 93264,1866
1202, 93280,1868
1203, 93301,1862
1204, 93325,1848
1205, 93343,1852
1206, 93361,1859
1207, 93379,1856
1208, 93393,1859
1209, 93413,1852
1210, 93433,1843
1211, 93448,1843
1212, 93464,1844
1213, 93479,1848
1214, 93491,1850
1215, 93502,1856
1216, 93520,1854
1217, 93545,1855
1218, 93557,1864
1219, 93578,1860
1220, 93604,1850
1221, 93618,1858
1222, 93635,1864
1223, 93655,1857
1224, 93678,1849
1225, 93698,1845
1226, 93713,1849
1227, 93734,1841
1228, 93754,1839
1229, 93774,1832
1230, 93796,1825
1231, 93813,1824
1232, 93838,1813
1233, 93854,1815
1234, 93871,1818
1235, 93883,1827
1236, 93909,1812
1237, 93926,1819
1238, 93938,1820
1239, 93959,1814
1240, 93984,1808
1241, 94000,1811
1242, 94012,1820
1243, 94024,1825
1244, 94038,1831
1245, 94056,1832
1246, 94072,1829
1247, 94082,1832
1248, 94098,1839
1249, 94122,1832
1250, 94140,1827
1251, 94155,1822
1252, 94164,1829
1253, 94187,1824
1254, 94202,1827
1255, 94211,1834
1256, 94226,1834
1257, 94250,1833
1258, 94264,1834
1259, 94277,1838
1260, 94295,1832
1261, 94307,1836
1262, 94316,1840
1263, 94329,1836
1264, 94344,1836
1265, 94358,1832
1266, 94377,1839
1267, 94394,1837
1268, 94411,1845
1269, 94423,1845
1270, 94439,1850
1271, 94458,1842
1272, 94468,1848
1273, 94482,1850
1274, 94509,1846
1275, 94527,1843
1276, 94540,1844
1277, 94558,1840
1278, 94575,1841
1279, 94595,1838
1280, 94611,1838
1281, 94632,1833
1282, 94647,1838
1283, 94664,1835
1284, 94681,1834
1285, 94702,1825
1286, 94719,1825
1287, 94736,1819
1288, 94749,1823
1289, 94760,1822
1290, 94775,1826
1291, 94792,1826
1292, 94803,1826
1293, 94820,1826
1294, 94829,1828
1295, 94853,1820
1296, 94866,1819
1297, 94885,1812
1298, 94901,1816
1299, 94919,1814
1300, 94932,1813
1301, 94944,1812
1302, 94955,1820
1303, 94968,1824
1304, 94983,1821
1305, 94998,1818
1306, 95011,1820
1307, 95031,1821
1308, 95048,1827
1309, 95063,1822
1310, 95083,1818
1311, 95102,1810
1312, 95123,1799
1313, 95140,1788
1314, 95153,1794
1315, 95171,1793
1316, 95185,1796
1317, 95199,1800
1318, 95205,1813
1319, 95220,1810
1320, 95243,1803
1321, 95261,1801
1322, 95278,1799
1323, 95289,1801
1324, 95302,1804
1325, 95319,1803
1326, 95335,1805
1327, 95350,1810
1328, 95366,1805
1329, 95376,1811
1330, 95398,1797
1331, 95412,1798
1332, 95423,1797
1333, 95442,1795
1334, 95456,1791
1335, 95471,1790
1336, 95485,1790
1337, 95500,1784
1338, 95511,1793
1339, 95530,1795
1340, 95540,1802
1341, 95554,1801
1342, 95574,1797
1343, 95590,1804
1344, 95604,1802
1345, 95614,1811
1346, 95630,1804
1347, 95646,1810
1348, 95657,1810
1349, 95668,1812
1350, 95690,1800
1351, 95701,1809
1352, 95721,1800
1353, 95736,1805
1354, 95752,1804
1355, 95764,1808
1356, 95791,1798
1357, 95809,1791
1358, 95825,1793
1359, 95830,1800
1360, 95841,1805
1361, 95857,1805
1362, 95871,1799
1363, 95884,1796
1364, 95894,1803
1365, 95912,1798
1366, 95929,1787
1367, 95944,1793
1368, 95957,1790
1369, 95967,1794
1370, 95981,1793
1371, 95998,1791
1372, 96014,1794
1373, 96026,1804
1374, 96048,1794
1375, 96069,1785
1376, 96080,1789
1377, 96093,1790
1378, 96109,1792
1379, 96123,1790
1380, 96138,1782
1381, 96148,1789
1382, 96164,1788
1382, 96164,1788
1383, 96180,1786
1384, 96192,1781
1385, 96204,1783
1386, 96219,1782
1387, 96233,1780
1388, 96241,1784
1389, 96260,1782
1390, 96281,1778
1391, 96297,1770
1392, 96312,1771
1393, 96322,1771
1394, 96332,1773
1395, 96342,1774
1396, 96354,1776
1397, 96362,1786
1398, 96380,1784
1399, 96387,1785
1400, 96397,1786
1401, 96412,1782
1402, 96426,1786
1403, 96443,1779
1404, 96454,1785
1405, 96464,1789
1406, 96480,1784
1407, 96494,1785
1408, 96508,1778
1409, 96524,1775
1410, 96544,1767
1411, 96556,1767
1412, 96572,1769
1413, 96588,1767
1414, 96599,1771
1415, 96614,1773
1416, 96629,1774
1417, 96639,1774
1418, 96652,1770
1419, 96661,1774
1420, 96675,1773
1421, 96694,1775
1422, 96709,1775
1423, 96719,1779
1424, 96735,1777
1425, 96756,1769
1426, 96769,1773
1427, 96784,1768
1428, 96798,1770
1429, 96807,1777
1430, 96817,1782
1431, 96832,1779
1432, 96844,1780
1433, 96861,1772
1434, 96873,1771
1435, 96891,1764
1436, 96904,1768
1437, 96916,1766
1438, 96936,1756
1439, 96946,1767
