timestamp, D1 Both, D1 First, D2 Both, D2 First, D3 Both, D3 First, D4 Both, D4 First, D5Both, D5 First, D6 Both, D6 First, D7 Both, D7 First, D8 Both, D8 First, D9 Both, D9 First, D10
Mon Dec  6 13:06:00 2021, 150175,  16874, 131866,   4655,  91798,  24619,  66181,   3893,  54355,   3103,  41277,   7282,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:07:00 2021, 150178,  16878, 131875,   4648,  91799,  24620,  66187,   3890,  54364,   3102,  41309,   7276,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:08:00 2021, 150181,  16881, 131882,   4648,  91808,  24616,  66189,   3894,  54372,   3102,  41340,   7275,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:09:00 2021, 150191,  16879, 131890,   4643,  91813,  24619,  66196,   3893,  54381,   3104,  41375,   7270,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:10:00 2021, 150195,  16884, 131895,   4643,  91816,  24623,  66203,   3896,  54389,   3106,  41412,   7260,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:11:00 2021, 150205,  16875, 131901,   4640,  91822,  24621,  66214,   3894,  54398,   3103,  41440,   7267,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:12:00 2021, 150210,  16878, 131908,   4637,  91831,  24614,  66221,   3891,  54406,   3100,  41467,   7272,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:13:00 2021, 150218,  16876, 131913,   4635,  91834,  24614,  66228,   3894,  54410,   3107,  41500,   7280,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:14:00 2021, 150226,  16877, 131921,   4632,  91839,  24617,  66234,   3893,  54418,   3106,  41538,   7273,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:15:00 2021, 150232,  16873, 131926,   4635,  91847,  24616,  66240,   3896,  54424,   3104,  41572,   7271,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:16:01 2021, 150235,  16876, 131930,   4637,  91852,  24616,  66243,   3904,  54436,   3105,  41609,   7273,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:17:00 2021, 150239,  16877, 131933,   4644,  91858,  24615,  66249,   3909,  54451,   3099,  41634,   7280,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:18:00 2021, 150244,  16875, 131936,   4647,  91860,  24620,  66259,   3908,  54461,   3097,  41669,   7274,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:19:01 2021, 150250,  16873, 131938,   4651,  91866,  24625,  66263,   3915,  54466,   3096,  41699,   7273,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:20:00 2021, 150259,  16868, 131947,   4651,  91870,  24626,  66271,   3920,  54471,   3100,  41731,   7268,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:21:00 2021, 150262,  16872, 131956,   4648,  91873,  24631,  66276,   3919,  54482,   3097,  41767,   7263,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:22:00 2021, 150271,  16867, 131960,   4655,  91878,  24629,  66276,   3925,  54489,   3100,  41794,   7270,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:23:00 2021, 150283,  16863, 131969,   4657,  91884,  24627,  66283,   3924,  54495,   3104,  41826,   7265,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:24:00 2021, 150286,  16871, 131978,   4656,  91890,  24624,  66291,   3926,  54504,   3110,  41857,   7259,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:25:00 2021, 150292,  16870, 131983,   4658,  91894,  24625,  66304,   3920,  54511,   3112,  41890,   7248,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:26:00 2021, 150299,  16873, 131988,   4657,  91899,  24630,  66312,   3920,  54522,   3109,  41926,   7243,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:27:00 2021, 150305,  16874, 131993,   4662,  91907,  24628,  66314,   3931,  54531,   3107,  41956,   7241,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:28:01 2021, 150307,  16877, 132000,   4663,  91913,  24630,  66324,   3932,  54539,   3114,  41991,   7231,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:29:00 2021, 150315,  16879, 132002,   4666,  91916,  24632,  66329,   3937,  54547,   3117,  42028,   7220,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:30:00 2021, 150320,  16882, 132009,   4669,  91921,  24637,  66334,   3936,  54560,   3113,  42057,   7220,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:31:00 2021, 150324,  16886, 132017,   4669,  91923,  24643,  66342,   3942,  54567,   3125,  42085,   7234,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:32:01 2021, 150327,  16894, 132021,   4675,  91930,  24646,  66350,   3938,  54575,   3121,  42125,   7218,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:33:00 2021, 150333,  16893, 132031,   4671,  91939,  24643,  66355,   3942,  54584,   3120,  42169,   7204,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:34:00 2021, 150341,  16892, 132039,   4670,  91941,  24647,  66365,   3934,  54592,   3124,  42198,   7211,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:35:00 2021, 150346,  16892, 132050,   4669,  91950,  24644,  66370,   3936,  54599,   3127,  42227,   7217,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:36:00 2021, 150349,  16901, 132058,   4663,  91956,  24645,  66377,   3937,  54607,   3129,  42258,   7225,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:37:00 2021, 150358,  16899, 132062,   4664,  91961,  24648,  66386,   3939,  54612,   3130,  42291,   7220,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:38:00 2021, 150366,  16902, 132068,   4661,  91964,  24658,  66395,   3938,  54619,   3132,  42322,   7222,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:39:00 2021, 150376,  16904, 132071,   4661,  91972,  24656,  66407,   3934,  54627,   3131,  42358,   7213,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:40:00 2021, 150383,  16909, 132076,   4664,  91979,  24663,  66411,   3935,  54635,   3133,  42398,   7209,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:41:00 2021, 150390,  16912, 132081,   4666,  91982,  24667,  66416,   3938,  54643,   3135,  42435,   7208,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:42:00 2021, 150395,  16917, 132086,   4669,  91985,  24671,  66427,   3934,  54654,   3139,  42464,   7212,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:43:00 2021, 150403,  16912, 132096,   4667,  91990,  24672,  66433,   3939,  54661,   3139,  42494,   7209,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:44:00 2021, 150410,  16910, 132103,   4666,  92000,  24671,  66436,   3941,  54667,   3138,  42528,   7203,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:45:00 2021, 150420,  16906, 132108,   4665,  92003,  24676,  66440,   3943,  54681,   3130,  42564,   7195,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:46:00 2021, 150428,  16907, 132113,   4666,  92009,  24682,  66449,   3940,  54690,   3129,  42599,   7187,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:47:00 2021, 150437,  16905, 132117,   4670,  92014,  24679,  66455,   3944,  54701,   3133,  42634,   7185,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:48:00 2021, 150439,  16914, 132126,   4664,  92019,  24681,  66459,   3946,  54713,   3135,  42662,   7190,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:49:00 2021, 150448,  16911, 132132,   4664,  92024,  24688,  66467,   3945,  54726,   3136,  42700,   7186,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:50:00 2021, 150454,  16912, 132140,   4661,  92031,  24688,  66471,   3950,  54737,   3135,  42729,   7184,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:51:00 2021, 150464,  16909, 132143,   4664,  92036,  24691,  66480,   3946,  54751,   3135,  42766,   7168,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:52:00 2021, 150470,  16913, 132150,   4667,  92043,  24693,  66487,   3949,  54763,   3132,  42796,   7162,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:53:00 2021, 150474,  16915, 132157,   4667,  92050,  24693,  66491,   3954,  54775,   3127,  42835,   7150,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:54:00 2021, 150482,  16914, 132161,   4676,  92053,  24698,  66496,   3955,  54784,   3128,  42861,   7152,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:55:00 2021, 150488,  16911, 132165,   4681,  92061,  24692,  66505,   3951,  54792,   3129,  42891,   7147,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:56:00 2021, 150492,  16916, 132174,   4683,  92068,  24690,  66512,   3948,  54798,   3129,  42915,   7148,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:57:00 2021, 150496,  16914, 132181,   4684,  92072,  24696,  66523,   3944,  54810,   3124,  42941,   7145,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:58:00 2021, 150503,  16914, 132192,   4678,  92078,  24702,  66534,   3938,  54821,   3123,  42971,   7140,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 13:59:01 2021, 150508,  16917, 132199,   4681,  92088,  24697,  66543,   3937,  54832,   3120,  42998,   7140,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 14:00:00 2021, 150510,  16920, 132209,   4680,  92094,  24695,  66554,   3930,  54845,   3112,  43032,   7137,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
Mon Dec  6 14:01:00 2021, 150517,  16920, 132222,   4673,  92104,  24693,  66559,   3932,  54852,   3115,  43058,   7138,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0
