557, 13283, 1641
558, 13296, 1642
559, 13306, 1649
560, 13318, 1651
561, 13332, 1646
562, 13341, 1649
563, 13356, 1649
564, 13368, 1653
565, 13380, 1657
566, 13392, 1658
567, 13411, 1653
568, 13425, 1665
569, 13436, 1669
570, 13448, 1675
571, 13459, 1672
572, 13473, 1668
573, 13480, 1674
574, 13490, 1681
575, 13506, 1676
576, 13524, 1671
577, 13535, 1672
578, 13543, 1677
579, 13558, 1674
580, 13570, 1683
581, 13579, 1683
582, 13591, 1690
583, 13601, 1699
584, 13613, 1692
585, 13628, 1690
586, 13639, 1694
587, 13653, 1697
588, 13664, 1699
589, 13680, 1694
590, 13693, 1690
591, 13709, 1684
592, 13720, 1687
593, 13730, 1691
594, 13741, 1696
595, 13753, 1703
596, 13766, 1704
597, 13780, 1703
598, 13793, 1701
599, 13805, 1708
600, 13819, 1707
601, 13839, 1703
602, 13856, 1700
603, 13874, 1702
604, 13886, 1708
605, 13899, 1711
606, 13919, 1706
607, 13936, 1703
608, 13946, 1705
609, 13960, 1709
610, 13973, 1712
611, 13980, 1724
612, 13998, 1721
613, 14011, 1721
614, 14022, 1724
615, 14038, 1721
616, 14050, 1723
617, 14069, 1714
618, 14076, 1720
619, 14090, 1724
620, 14103, 1730
621, 14116, 1726
622, 14130, 1721
623, 14141, 1725
624, 14156, 1726
625, 14172, 1723
626, 14186, 1726
627, 14201, 1729
628, 14211, 1738
629, 14226, 1734
630, 14244, 1727
631, 14257, 1729
632, 14272, 1727
633, 14289, 1723
634, 14303, 1727
635, 14313, 1728
636, 14328, 1725
637, 14343, 1723
638, 14357, 1724
639, 14371, 1718
640, 14384, 1725
641, 14401, 1725
642, 14409, 1731
643, 14421, 1728
644, 14436, 1729
645, 14455, 1727
646, 14468, 1726
647, 14489, 1727
648, 14509, 1726
649, 14519, 1731
650, 14534, 1735
651, 14548, 1734
652, 14553, 1740
653, 14568, 1739
654, 14583, 1737
655, 14593, 1748
656, 14610, 1742
657, 14624, 1745
658, 14632, 1754
659, 14650, 1751
660, 14663, 1750
661, 14680, 1750
662, 14692, 1748
663, 14712, 1744
664, 14729, 1741
665, 14747, 1733
666, 14757, 1736
667, 14767, 1740
668, 14785, 1735
669, 14799, 1732
670, 14812, 1736
671, 14824, 1746
672, 14837, 1746
673, 14848, 1745
674, 14859, 1740
675, 14869, 1750
676, 14877, 1757
677, 14889, 1760
678, 14899, 1762
679, 14916, 1759
680, 14927, 1762
681, 14945, 1759
682, 14960, 1756
683, 14979, 1750
684, 14997, 1746
685, 15013, 1748
686, 15027, 1745
687, 15043, 1739
688, 15056, 1739
689, 15070, 1737
690, 15086, 1736
691, 15096, 1742
692, 15105, 1747
693, 15115, 1747
694, 15127, 1751
695, 15139, 1754
696, 15149, 1762
697, 15166, 1759
698, 15182, 1759
